family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
InternalBleeding,SAND | Init 3000,Distance-based,Clustering,range,28,0.9400480372217094,0.45418255140682195,0.47110249712351787,0.47110249712351787,0.8962587054986343,0.8747392521030604,18.80544941428317
insectEPG,SAND | Subseq x2,Distance-based,Clustering,range,4,0.9677562179473799,0.19915242383957754,0.10816543154362385,0.10816543154362385,0.6308921598576214,0.9649663808567681,3.5803494999854593
WalkingAceleration,SAND | Init 3000,Distance-based,Clustering,range,4,0.8295039584524013,0.03125,0.10106382978723405,0.10106382978723405,0.5663150807899462,0.2842965375153911,8.847955449993606
insectEPG,Matrix Profile | Subseq x4,Distance-based,Discord,range,4,0.9617179402840446,0.18310212867734993,0.0959574133731437,0.0959574133731437,0.7261176638682603,0.919896075505472,0.12136612502217758
insectEPG,Isolation Forest | Trees 400,Density-based,Tree,range,4,0.9702251035884725,0.13346564041692724,0.09479727765200496,0.09479727765200496,0.7869606530257127,0.9991537088193262,1.0222892749879975
insectEPG,Matrix Profile | Subseq x1,Distance-based,Discord,range,4,0.9552808240953502,0.330867381922173,0.0944898429168319,0.0944898429168319,0.7698327355875477,0.999910398746416,0.13513870000315364
insectEPG,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,4,0.9957045586430482,0.3431306928577402,0.07732106529009955,0.07732106529009955,0.827657022643491,0.9999736112252373,0.6049428249971243
insectEPG,Local Outlier Factor | p = 1,Distance-based,Proximity,range,4,0.9957045586430482,0.3431306928577402,0.07732106529009955,0.07732106529009955,0.827657022643491,0.9999736112252373,0.5811768999992637
insectEPG,Local Outlier Factor | Baseline,Distance-based,Proximity,range,4,0.9932431201120615,0.3164597384169613,0.07364566728200694,0.07364566728200694,0.8180472212551881,0.9999053732315091,0.14480422499764245
insectEPG,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,4,0.9932431201120615,0.3164597384169613,0.07364566728200694,0.07364566728200694,0.8180472212551881,0.9999053732315091,0.17608952498994768
insectEPG,Local Outlier Factor | Search brute,Distance-based,Proximity,range,4,0.9932431201120615,0.3164597384169613,0.07364566728200694,0.07364566728200694,0.8180472212551881,0.9999053732315091,0.16415384999709204
insectEPG,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,4,0.9197219158671843,0.2640131784775318,0.07201148684471231,0.07201148684471231,0.8041254697550125,0.9997940323193372,0.1674256249825703
