dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15030949999345466,0.09485188124353436,0.08250098420446021,"{""subsequence_multiplier"": 1}",,,,,,,0.9698305382386513,0.3351049661084086,0.16363636363636364,0.5510204081632653,0.2523364485981308,0.40816326530612246,0.342354833856915,27,7997,138,22,0.08216783216783217,0.4204081632653061,0.1374678763612614,1.0,0.2755102040816326,0.6601721022542137,0.9995274502762982,24,0.08216783216783217,0.4204081632653061,0.1374678763612614,,,,,,,,,,1.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10503239999525249,0.278002440638738,0.16245693954326965,"{""subsequence_multiplier"": 4}",,,,,,,0.9924701779912949,0.702110722944643,0.3877551020408163,0.7755102040816326,0.5170068027210885,0.5918367346938775,0.7653732592685469,38,8075,60,11,0.16666666666666666,0.8204081632653062,0.27705031013094417,1.0,0.7755102040816326,0.7576730105531949,0.9996982664033355,24,0.16666666666666666,0.8204081632653062,0.27705031013094417,,,,,,,,,,4.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09706460003508255,0.19221014018742283,0.11913901560442611,"{""subsequence_multiplier"": 2}",,,,,,,0.9388733489708114,0.04748459389241143,0.0,0.0,0.0,0.0,0.5496271870007012,0,8011,124,49,0.0,0.0,0.0,0.0,0.0,0.5097820688676568,0.9495356793743891,24,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1504292000317946,0.1575375434351138,0.12049831884653342,"{""subsequence_multiplier"": 1}",,,,,,,0.909770078898185,0.05265177177576294,0.07514450867052024,0.2653061224489796,0.11711711711711711,0.0,0.5190324999747141,13,7975,160,36,0.07692307692307693,0.30612244897959184,0.12295081967213116,1.0,0.1326530612244898,0.5523861588098022,0.9982606679035251,24,0.07692307692307693,0.30612244897959184,0.12295081967213116,,,,,,,,,,1.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09688159998040646,0.3347530042668066,0.1846985874798648,"{""subsequence_multiplier"": 4}",,,,,,,0.7744214342159728,0.01252190211162273,0.0,0.0,0.0,0.0,0.8888487667064011,0,8089,46,49,0.0,0.0,0.0,0.0,0.0,0.5410610310680437,0.9483137829912024,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11103410000214353,0.17644330180539336,0.11508201234275893,"{""subsequence_multiplier"": 2}",,,,,,,0.9942751778031435,0.5735241428956017,0.3191489361702128,0.9183673469387755,0.47368421052631576,0.4489795918367347,0.5216893388336701,45,8039,96,4,0.14285714285714285,0.5673469387755102,0.22824302134646962,1.0,0.45918367346938777,0.748551489500357,0.9999900253356475,24,0.14285714285714285,0.5673469387755102,0.22824302134646962,,,,,,,,,,2.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11027310002828017,0.11262933151039506,0.09321939951593172,"{""subsequence_multiplier"": 1}",,,,,,,0.971061048881753,0.4439482658501629,0.16666666666666666,0.5918367346938775,0.2600896860986547,0.5102040816326531,0.3922875300581902,29,7990,145,20,0.05044834307992203,0.43673469387755104,0.09044872255502061,1.0,0.29591836734693877,0.6551548578105865,0.9995012667823728,24,0.05044834307992203,0.43673469387755104,0.09044872255502061,,,,,,,,,,1.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1609339999849908,0.21690286105942416,0.11582013298296838,"{""subsequence_multiplier"": 4}",,,,,,,0.9998294093298045,0.9741413028258975,0.7205882352941176,1.0,0.8376068376068376,0.8775510204081632,0.5643632600083293,49,8116,19,0,0.2552083333333333,1.0,0.4066390041493776,1.0,1.0,0.9735926628716003,1.0,24,0.2552083333333333,1.0,0.4066390041493776,,,,,,,,,,4.0,,,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0981057999888435,0.1873062366779132,0.11554899572893197,"{""subsequence_multiplier"": 2}",,,,,,,0.9680744578101677,0.09080232325141832,0.10714285714285714,0.3673469387755102,0.16589861751152074,0.0,0.5339532238647091,18,7985,150,31,0.1391941391941392,0.2979591836734694,0.18974657136016965,1.0,0.12244897959183673,0.5880096326164874,0.9988766034272946,24,0.1391941391941392,0.2979591836734694,0.18974657136016965,,,,,,,,,,2.0,,,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.12763030000496656,0.13452437777308598,0.10945278775004465,"{""subsequence_multiplier"": 1}",,,,,,,0.9620511019404688,0.1404395305302474,0.17708333333333334,0.6938775510204082,0.2821576763485477,0.08163265306122448,0.4628827410232199,34,7977,158,15,0.047619047619047616,0.7551020408163265,0.08958837772397092,1.0,0.6938775510204082,0.6379100989736071,0.9995099946136813,24,0.047619047619047616,0.7551020408163265,0.08958837772397092,,,,,,,,,,1.0,,,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09351959999185055,0.3654059953368825,0.16577398656527845,"{""subsequence_multiplier"": 4}",,,,,,,0.8741492417495579,0.02201267464857109,0.0,0.0,0.0,0.0,0.8627279550327178,0,8087,48,49,0.0,0.0,0.0,0.0,0.0,0.4662043825350277,0.9839931573802542,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1336212000460364,0.17094054659484004,0.11171421750449693,"{""subsequence_multiplier"": 2}",,,,,,,0.991176950190033,0.5206121814528357,0.23391812865497075,0.8163265306122449,0.36363636363636365,0.4489795918367347,0.5060831991083308,40,8004,131,9,0.1840277777777778,0.41768707482993195,0.255489868180355,1.0,0.27210884353741494,0.7009415747743422,0.9999526203443254,24,0.1840277777777778,0.41768707482993195,0.255489868180355,,,,,,,,,,2.0,,,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09379660000558943,0.10474122320359362,0.09069238571429632,"{""subsequence_multiplier"": 1}",,,,,,,0.9710848814018539,0.47278286499669026,0.17045454545454544,0.6122448979591837,0.26666666666666666,0.46938775510204084,0.3768183803464826,30,7989,146,19,0.07136752136752136,0.4448979591836735,0.12300363206351889,1.0,0.30612244897959184,0.6293731393850529,0.9995498932710914,24,0.07136752136752136,0.4448979591836735,0.12300363206351889,,,,,,,,,,1.0,,,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07294000004185364,0.23277716164831225,0.11837292737179836,"{""subsequence_multiplier"": 4}",,,,,,,0.9997115010724634,0.9517265479610421,0.7903225806451613,1.0,0.8828828828828829,0.8367346938775511,0.5878959437637072,49,8122,13,0,0.4016393442622951,1.0,0.5730994152046784,1.0,1.0,0.9876204159177624,1.0,24,0.4016393442622951,1.0,0.5730994152046784,,,,,,,,,,4.0,,,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.12679900001967326,0.1845162924871413,0.11385956357625825,"{""subsequence_multiplier"": 2}",,,,,,,0.9666340747983379,0.005351130351130351,0.0,0.0,0.0,0.0,0.5260949832159161,0,8007,175,2,0.0,0.0,0.0,0.0,0.0,0.585,0.9995112414467253,24,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10407619999023154,0.1317665887451143,0.10526857659196531,"{""subsequence_multiplier"": 1}",,,,,,,0.9901002199951112,0.017857142857142856,0.011299435028248588,1.0,0.0223463687150838,0.0,0.4475723185210102,2,8007,175,0,0.005555555555555556,1.0,0.011049723756906079,1.0,1.0,0.5839781080349696,1.0,24,0.005555555555555556,1.0,0.011049723756906079,,,,,,,,,,1.0,,,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09127199999056756,0.360833894426457,0.16585282430003057,"{""subsequence_multiplier"": 4}",,,,,,,0.8720972867269616,0.0013922125141447308,0.0,0.0,0.0,0.0,0.8583923673265488,0,8109,73,2,0.0,0.0,0.0,0.0,0.0,0.6012382999236733,0.9936461388074291,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
248_UCR_Anomaly_weallwalk_2000_4702_4707,248,weallwalk,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8432,6,2000,4702,4707,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09438119997503236,0.25919298638524724,0.14952736857135926,"{""subsequence_multiplier"": 2}",,,,,,,0.9883495529709629,0.032386636082601054,0.0,0.0,0.0,0.0,0.707775092099325,0,8368,58,6,0.0,0.0,0.0,0.0,0.0,0.17659225119413727,0.9954933586337761,24,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
248_UCR_Anomaly_weallwalk_2000_4702_4707,248,weallwalk,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8432,6,2000,4702,4707,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1377455000183545,0.17107970595678726,0.1337379871533079,"{""subsequence_multiplier"": 1}",,,,,,,0.9181897302001741,0.004748542231855434,0.0,0.0,0.0,0.0,0.572293667416711,0,8297,129,6,0.0,0.0,0.0,0.0,0.0,0.14969872982951618,0.9983396584440228,24,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
248_UCR_Anomaly_weallwalk_2000_4702_4707,248,weallwalk,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8432,6,2000,4702,4707,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09706590004498139,0.393034925325489,0.1677399432897432,"{""subsequence_multiplier"": 4}",,,,,,,0.9835034417279849,0.042157973024183414,0.0,0.0,0.0,0.0,0.8962547551947186,0,8422,4,6,0.0,0.0,0.0,0.0,0.0,0.6739800759013284,0.7288899430740038,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17953409999608994,0.17450236479470352,0.12225795966017926,"{""subsequence_multiplier"": 2}",,,,,,,0.9978645614262142,0.39064860731601936,0.20394736842105263,1.0,0.33879781420765026,0.3225806451612903,0.5412762437752413,31,9849,121,0,0.07654320987654321,1.0,0.14220183486238533,1.0,1.0,0.7811005083702156,1.0,26,0.07654320987654321,1.0,0.14220183486238533,,,,,,,,,,2.0,,,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11101190000772476,0.10797901688938294,0.09236679509625932,"{""subsequence_multiplier"": 1}",,,,,,,0.9977189633416378,0.6665641121248356,0.14903846153846154,1.0,0.2594142259414226,0.5806451612903226,0.3850794021781609,31,9793,177,0,0.028890959925442685,1.0,0.05615942028985507,1.0,1.0,0.7561234261189266,1.0,26,0.028890959925442685,1.0,0.05615942028985507,,,,,,,,,,1.0,,,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11065859999507666,0.2604325875211373,0.13159882391370487,"{""subsequence_multiplier"": 4}",,,,,,,0.9506972530494711,0.029365209289978187,0.0,0.0,0.0,0.0,0.6552290592622518,0,9848,122,31,0.0,0.0,0.0,0.0,0.0,0.5416273946375854,0.8387161283871614,26,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11284669995075092,0.17360227695591204,0.11832926463463174,"{""subsequence_multiplier"": 2}",,,,,,,0.9734889029503426,0.09321780531760844,0.12080536912751678,0.35294117647058826,0.18,0.0,0.5285900708598072,18,9816,131,33,0.2857142857142857,0.2705882352941177,0.27794561933534745,1.0,0.08823529411764706,0.74732429707418,0.9991527717308167,26,0.2857142857142857,0.2705882352941177,0.27794561933534745,,,,,,,,,,2.0,,,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11744980001822114,0.12711490782713283,0.10481756645953784,"{""subsequence_multiplier"": 1}",,,,,,,0.9909559883066527,0.2661625927010154,0.19827586206896552,0.9019607843137255,0.3250883392226148,0.27450980392156865,0.4415676072057464,46,9761,186,5,0.03225806451612903,0.9215686274509804,0.0623342175066313,1.0,0.9019607843137255,0.7596172251691717,0.9999666599986664,26,0.03225806451612903,0.9215686274509804,0.0623342175066313,,,,,,,,,,1.0,,,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11651700001675636,0.25934841384219554,0.12941337187016405,"{""subsequence_multiplier"": 4}",,,,,,,0.9001354236275791,0.02374071505127745,0.0,0.0,0.0,0.0,0.6475885294526877,0,9822,125,51,0.0,0.0,0.0,0.0,0.0,0.5485565113022605,0.8408681736347269,26,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11433780001243576,0.11492132857942808,0.09607454176091045,"{""subsequence_multiplier"": 2}",,,,,,,0.9990164769045635,0.6951259768785397,0.23853211009174313,1.0,0.3851851851851852,0.5769230769230769,0.4031449538621594,26,9889,83,0,0.10655737704918032,1.0,0.1925925925925926,1.0,1.0,0.9181698725066114,1.0,26,0.10655737704918032,1.0,0.1925925925925926,,,,,,,,,,2.0,,,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1740910999942571,0.07028681365288789,0.06382236586983535,"{""subsequence_multiplier"": 1}",,,,,,,0.8335068962325279,0.4167544764088773,0.0783132530120482,0.5,0.13541666666666666,0.5,0.2617539112623939,13,9819,153,13,0.0417948717948718,0.4,0.07568195008705747,1.0,0.25,0.6916820111010155,0.9996749349869973,26,0.0417948717948718,0.4,0.07568195008705747,,,,,,,,,,1.0,,,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11734500003512949,0.17902107322443445,0.11455966002558898,"{""subsequence_multiplier"": 4}",,,,,,,0.9961199049646703,0.2397533583285461,0.16352201257861634,1.0,0.2810810810810811,0.11538461538461539,0.5227000533012014,26,9839,133,0,0.07878787878787878,1.0,0.14606741573033705,1.0,1.0,0.9465006208788928,1.0,26,0.07878787878787878,1.0,0.14606741573033705,,,,,,,,,,4.0,,,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.12737890001153573,0.09626712946185277,0.08386508516910171,"{""subsequence_multiplier"": 2}",,,,,,,0.9993672345785605,0.88153860346152,0.3805970149253731,1.0,0.5513513513513514,0.803921568627451,0.3478623849691579,51,9864,83,0,0.13421052631578947,1.0,0.23665893271461716,1.0,1.0,0.8651312352022643,1.0,26,0.13421052631578947,1.0,0.23665893271461716,,,,,,,,,,2.0,,,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.13800199999241158,0.06210736616076035,0.06962701032358495,"{""subsequence_multiplier"": 1}",,,,,,,0.9989414485005825,0.7352135782720527,0.4322033898305085,1.0,0.6035502958579881,0.7450980392156863,0.27098839713151524,51,9880,67,0,0.10119047619047619,1.0,0.18378378378378377,1.0,1.0,0.871908279961077,1.0,26,0.10119047619047619,1.0,0.18378378378378377,,,,,,,,,,1.0,,,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.14094390004174784,0.18215752740693425,0.11437584628128489,"{""subsequence_multiplier"": 4}",,,,,,,0.999919179494458,0.9702320273368609,0.2914285714285714,1.0,0.45132743362831856,0.9803921568627451,0.5252850662507889,51,9823,124,0,0.1349206349206349,1.0,0.23776223776223776,1.0,1.0,0.8677861286543024,1.0,26,0.1349206349206349,1.0,0.23776223776223776,,,,,,,,,,4.0,,,,,,,,,,,,,,
