dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,10.285294200002681,0.23991150514630005,0.08020526694194867,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9207435533417851,0.29290589268271106,0.14347202295552366,0.33222591362126247,0.20040080160320642,0.2956810631229236,0.48052730597214605,100,29102,597,201,0.1,0.28859357696567,0.14853234539754917,1.0,0.11074197120708748,0.5569096126255381,0.9987835548172758,91,0.1,0.28859357696567,0.14853234539754917,,,,,,,,,,
120_UCR_Anomaly_ECG2_15000_16000_16100,120,ECG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9200297999777831,0.30828306529485455,0.09553425013818209,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.8968543932890898,0.02037659259754866,0.001364256480218281,0.009900990099009901,0.002398081534772182,0.0,0.5948858157094008,1,29167,732,100,0.05263157894736842,0.20792079207920794,0.084,1.0,0.009900990099009901,0.5758971350613915,0.9969557755775578,91,0.05263157894736842,0.20792079207920794,0.084,,,,,,,,,,
120_UCR_Anomaly_ECG2_15000_16000_16100,120,ECG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7150588000076823,0.31814232853733676,0.09756209484381723,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.897431915170513,0.022576381937020655,0.0013003901170351106,0.009900990099009901,0.0022988505747126436,0.0,0.6108286130687884,1,29131,768,100,0.009523809523809523,0.20792079207920794,0.01821335646140503,1.0,0.009900990099009901,0.5794703944516688,0.9966996699669968,91,0.009523809523809523,0.20792079207920794,0.01821335646140503,,,,,,,,,,
120_UCR_Anomaly_ECG2_15000_16000_16100,120,ECG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,10.214618300029542,0.29927410719223746,0.09262968874581828,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9331240258043664,0.028277653919148445,0.01806451612903226,0.13861386138613863,0.0319634703196347,0.0,0.5771631734296923,14,29138,761,87,0.0935672514619883,0.236963696369637,0.13416015602190848,1.0,0.04620462046204621,0.5835371182795699,0.997615181518152,91,0.0935672514619883,0.236963696369637,0.13416015602190848,,,,,,,,,,
119_UCR_Anomaly_ECG1_10000_11800_12100,119,ECG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9058064999990165,0.24468346491986995,0.08093259399846069,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9199634114105433,0.3461513792422321,0.16377171215880892,0.43853820598006643,0.23848238482384823,0.30564784053156147,0.48748124691525196,132,29025,674,169,0.21739130434782608,0.27016611295681064,0.24092244975350777,1.0,0.08770764119601329,0.5831796319272126,0.999161184939092,91,0.21739130434782608,0.27016611295681064,0.24092244975350777,,,,,,,,,,
119_UCR_Anomaly_ECG1_10000_11800_12100,119,ECG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7083308000001125,0.2346517326840383,0.07676969171329023,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.92806350851998,0.361235528016877,0.16441717791411042,0.44518272425249167,0.24014336917562723,0.3089700996677741,0.46496080782390903,134,29018,681,167,0.2727272727272727,0.2593576965669989,0.26587451752062363,1.0,0.0741971207087486,0.5847170347648262,0.9991536544850498,91,0.2727272727272727,0.2593576965669989,0.26587451752062363,,,,,,,,,,
119_UCR_Anomaly_ECG1_10000_11800_12100,119,ECG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,10.223886299994774,0.23657212697695454,0.0783014448157275,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9425600087880629,0.3895748412878869,0.18329177057356608,0.4883720930232558,0.2665457842248413,0.3222591362126246,0.471476461424137,147,29044,655,154,0.21875,0.2558139534883721,0.23583460949464014,1.0,0.06976744186046512,0.5881923524522028,0.9991029900332227,91,0.21875,0.2558139534883721,0.23583460949464014,,,,,,,,,,
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,182,qtdbSel1005V,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2295329999760725,0.2335758780914439,0.10992426507407313,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.2702452436324918,0.006849754857690368,0.0,0.0,0.0,0.0,0.5633486733136632,0,35098,502,401,0.0,0.0,0.0,0.0,0.0,0.3871811163722654,0.8232549095858448,188,0.0,0.0,0.0,,,,,,,,,,
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,182,qtdbSel1005V,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,2.412714699981734,0.24268754631195644,0.11043657786199848,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.2735115862030318,0.006891076753804118,0.0,0.0,0.0,0.0,0.5739972798979519,0,35129,471,401,0.0,0.0,0.0,0.0,0.0,0.3673622300300575,0.8205327629788062,188,0.0,0.0,0.0,,,,,,,,,,
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,182,qtdbSel1005V,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,32.08629619999556,0.2586696967694965,0.11594143722051814,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.2547297486620527,0.006729754576648487,0.0,0.0,0.0,0.0,0.606494008431051,0,35101,499,401,0.0,0.0,0.0,0.0,0.0,0.3945636891961195,0.8234215716230104,188,0.0,0.0,0.0,,,,,,,,,,
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,74,qtdbSel1005V,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.262852500018198,0.24871076184294968,0.11725047471535137,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.34663768948415474,0.007659795418600273,0.0,0.0,0.0,0.0,0.6004621859890038,0,34893,707,401,0.0,0.0,0.0,0.0,0.0,0.4660635507256654,0.8154773478514485,188,0.0,0.0,0.0,,,,,,,,,,
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,74,qtdbSel1005V,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4981411999906413,0.2633791009928729,0.11841140467765623,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.3524710695172182,0.007737664795991962,0.0,0.0,0.0,0.0,0.6186133150258417,0,34902,698,401,0.0,0.0,0.0,0.0,0.0,0.4674768664894616,0.8172550762478821,188,0.0,0.0,0.0,,,,,,,,,,
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,74,qtdbSel1005V,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,32.018075999978464,0.2713549913520157,0.12004091330487045,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.3716251506066295,0.007980351879809885,0.0,0.0,0.0,0.0,0.6314777312666271,0,34946,654,401,0.0,0.0,0.0,0.0,0.0,0.48674174613056537,0.8998638926696481,188,0.0,0.0,0.0,,,,,,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8731344000552781,0.12861933710236434,0.1701539427903318,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.18525627190679664,0.0015768519353259387,0.0,0.0,0.0,0.0,0.6390811654733597,0,36659,1509,101,0.0,0.0,0.0,0.0,0.0,0.505165476000426,0.9794724370396224,40,0.0,0.0,0.0,,,,,,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7917729999753647,0.12653678515131364,0.17051688121128858,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.18683812680157136,0.0015906369665340337,0.0,0.0,0.0,0.0,0.6380874287851793,0,36592,1576,101,0.0,0.0,0.0,0.0,0.0,0.5053988062464045,0.9794724370396224,40,0.0,0.0,0.0,,,,,,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,4.829154599981848,0.1232387326394249,0.1701179903378684,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.19227682305015245,0.0015992491602281644,0.0,0.0,0.0,0.0,0.63359270365303,0,36566,1602,101,0.0,0.0,0.0,0.0,0.0,0.4990775595414666,0.9795340126136788,40,0.0,0.0,0.0,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8644255999824964,0.13271713316056202,0.17428841345730253,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.1886581159687966,0.0015920051183831386,0.0,0.0,0.0,0.0,0.6555823735324696,0,36551,1617,101,0.0,0.0,0.0,0.0,0.0,0.500690454560241,0.9795686812141979,40,0.0,0.0,0.0,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7593836999731138,0.12935321104654923,0.17506043777669514,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.18953853832249712,0.0015973071553213518,0.0,0.0,0.0,0.0,0.6545345243766347,0,36601,1567,101,0.0,0.0,0.0,0.0,0.0,0.5038508260546296,0.9795246986613004,40,0.0,0.0,0.0,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,4.920559999998659,0.12502633615749115,0.17253726034132413,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.19325166901515137,0.001604365378766246,0.0,0.0,0.0,0.0,0.6426381171814636,0,36626,1542,101,0.0,0.0,0.0,0.0,0.0,0.5003651958748295,0.9793870591428214,40,0.0,0.0,0.0,,,,,,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.865966799960006,0.12918901307309577,0.1715972965629671,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.14577526972986546,0.0014864936152152028,0.0,0.0,0.0,0.0,0.6439809027619972,0,36579,1589,101,0.0,0.0,0.0,0.0,0.0,0.5047490816434245,0.9794769646553617,40,0.0,0.0,0.0,,,,,,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.744879400008358,0.12543156227051658,0.16943315773708548,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.14093839430054933,0.0014786370353636201,0.0,0.0,0.0,0.0,0.633731035481773,0,36598,1570,101,0.0,0.0,0.0,0.0,0.0,0.5074588319061528,0.9794294893703225,40,0.0,0.0,0.0,,,,,,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,4.749136500002351,0.12463822227926716,0.17156763508785228,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.14641937364979424,0.0014835067013671912,0.0,0.0,0.0,0.0,0.6393411275428239,0,36595,1573,101,0.0,0.0,0.0,0.0,0.0,0.504036487648906,0.9794681681447822,40,0.0,0.0,0.0,,,,,,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9073924999684095,0.1293651560500492,0.16657565972804525,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.6269692437659043,0.003381061648976059,0.0,0.0,0.0,0.0,0.629092135234185,0,36780,1498,101,0.0,0.0,0.0,0.0,0.0,0.49616326636962926,0.9675754763782484,40,0.0,0.0,0.0,,,,,,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7560979999834672,0.12930762124340542,0.16867296059718556,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.6201708811876014,0.0033364345534245567,0.0,0.0,0.0,0.0,0.6353265030349622,0,36710,1568,101,0.0,0.0,0.0,0.0,0.0,0.49819070909845997,0.9676301680039028,40,0.0,0.0,0.0,,,,,,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,4.828457699972205,0.12831590733519138,0.16899994876150015,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.6231395227928664,0.0032765796316972713,0.0,0.0,0.0,0.0,0.6353157536196918,0,36628,1650,101,0.0,0.0,0.0,0.0,0.0,0.4916463312085918,0.9674432619530223,40,0.0,0.0,0.0,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8723090999992564,0.1330860355479594,0.17373634568686375,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.6653551738997506,0.004016549140530521,0.0,0.0,0.0,0.0,0.6542950726085507,0,36725,1553,101,0.0,0.0,0.0,0.0,0.0,0.494333744271872,0.9676858915470223,40,0.0,0.0,0.0,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7176823999616317,0.12919781274255404,0.17261231046125053,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.6589336790411369,0.0040266727371101214,0.0,0.0,0.0,0.0,0.6470347441263057,0,36645,1633,101,0.0,0.0,0.0,0.0,0.0,0.4966755810449322,0.9677100126177709,40,0.0,0.0,0.0,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,4.756217400019523,0.1279309097273796,0.1706675004157798,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.6638443404401049,0.0039286386296215284,0.0,0.0,0.0,0.0,0.639933410974719,0,36674,1604,101,0.0,0.0,0.0,0.0,0.0,0.49060412135715065,0.9676579007857794,40,0.0,0.0,0.0,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.875020699982997,0.12500382635824783,0.16730063542429557,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.8062538314755174,0.04855081682261218,0.033420707732634336,0.33774834437086093,0.06082289803220036,0.052980132450331126,0.6269057326311345,51,36875,1475,100,0.018867924528301886,0.47019867549668876,0.036280020439448134,1.0,0.33774834437086093,0.5175710998366265,0.9990904166761988,40,0.018867924528301886,0.47019867549668876,0.036280020439448134,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7130606999853626,0.12267410069085254,0.16952935902914054,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.8157242891803448,0.06291555914444666,0.03225806451612903,0.33112582781456956,0.058788947677836566,0.059602649006622516,0.6312621777782741,50,36850,1500,101,0.024390243902439025,0.46490066225165566,0.04634887098904001,1.0,0.33112582781456956,0.5149203749211374,0.9990689155575386,40,0.024390243902439025,0.46490066225165566,0.04634887098904001,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,4.713112999976147,0.1187569638030834,0.1641042353712281,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.8085657545956121,0.08102496342717468,0.02741290691033695,0.31788079470198677,0.050473186119873815,0.07947019867549669,0.6110696699167677,48,36647,1703,103,0.012987012987012988,0.4543046357615894,0.02525215342707797,1.0,0.31788079470198677,0.5134334662641841,0.9990248812665227,40,0.012987012987012988,0.4543046357615894,0.02525215342707797,,,,,,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8540882999659516,0.12248462891877054,0.16573010663021434,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.7193009661794036,0.05640110032681526,0.030740276035131745,0.32450331125827814,0.056160458452722065,0.0728476821192053,0.6196749488094135,49,36805,1545,102,0.015625,0.4596026490066225,0.030222531899142098,1.0,0.32450331125827814,0.5108843495958341,0.9990470704209797,40,0.015625,0.4596026490066225,0.030222531899142098,,,,,,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7465904999990016,0.12109505916501892,0.16770756899364012,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.7333833547752058,0.028206165767149346,0.033268101761252444,0.33774834437086093,0.060570071258907364,0.06622516556291391,0.6242177661459393,51,36868,1482,100,0.0196078431372549,0.47019867549668876,0.037645811240721104,1.0,0.33774834437086093,0.5146981890644126,0.9990725277454736,40,0.0196078431372549,0.47019867549668876,0.037645811240721104,,,,,,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,4.837580599996727,0.1169215929132559,0.16194903376602604,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.7405738363107316,0.08622804205077056,0.026869158878504672,0.304635761589404,0.04938271604938271,0.08609271523178808,0.602768694211334,46,36684,1666,105,0.0136986301369863,0.4437086092715232,0.026576755255850855,1.0,0.304635761589404,0.5074335822567541,0.9989891034050719,40,0.0136986301369863,0.4437086092715232,0.026576755255850855,,,,,,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8737276999745518,0.12924672641405643,0.16890960455335396,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.5475305904499874,0.0019195998207770042,0.0,0.0,0.0,0.0,0.6359755400741183,0,36853,1579,69,0.0,0.0,0.0,0.0,0.0,0.49893935294838415,0.9843900158437443,40,0.0,0.0,0.0,,,,,,,,,,
