dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,2.876498300000094,0.21913543422177326,0.14992873465640494,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9244684720845929,0.07112817813879045,0.09032258064516129,0.2857142857142857,0.13725490196078433,0.0,0.668921638190988,14,7994,141,35,0.14285714285714285,0.4285714285714286,0.2142857142857143,1.0,0.2857142857142857,0.5178869864093589,0.9979227761485825,24,0.14285714285714285,0.4285714285714286,0.2142857142857143,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,3.4844246999709867,0.2196468836605031,0.14741659745149163,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9183573121934699,0.0688171653007871,0.059602649006622516,0.1836734693877551,0.09,0.0,0.661896676014978,9,7993,142,40,0.14285714285714285,0.34693877551020413,0.20238095238095238,1.0,0.1836734693877551,0.49528882070005764,0.9975063339118638,24,0.14285714285714285,0.34693877551020413,0.20238095238095238,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,2.941376000002492,0.22239267444026473,0.14615467223122344,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.922760056696311,0.07110354387835832,0.0915032679738562,0.2857142857142857,0.13861386138613863,0.0,0.6608566911339351,14,7996,139,35,0.125,0.4285714285714286,0.1935483870967742,1.0,0.2857142857142857,0.5328646202697436,0.9979227761485825,24,0.125,0.4285714285714286,0.1935483870967742,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,2.435029799991753,0.2102672636685859,0.14894637833528426,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9131267012029152,0.061989017787036964,0.0,0.0,0.0,0.0,0.6571063986744388,0,7996,139,49,0.0,0.0,0.0,0.0,0.0,0.4552614506635161,0.9512463343108504,24,0.0,0.0,0.0,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5164875999907963,0.24759882359323265,0.1481019064249757,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9089020734292488,0.06478336867984893,0.0,0.0,0.0,0.0,0.6919045428681598,0,7997,138,49,0.0,0.0,0.0,0.0,0.0,0.4706085221074702,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,3.110389200039208,0.20213736868923085,0.15389963764118456,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.9110620523562837,0.06796035177399848,0.09554140127388536,0.30612244897959184,0.14563106796116504,0.0,0.6638362816127845,15,7993,142,34,0.14285714285714285,0.4448979591836735,0.21626984126984128,1.0,0.30612244897959184,0.5237670520699079,0.9977158018632674,24,0.14285714285714285,0.4448979591836735,0.21626984126984128,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,1.4404611999634653,0.2098453694424818,0.15346455339966117,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.921861946991458,0.07209595306578036,0.0915032679738562,0.2857142857142857,0.13861386138613863,0.0,0.6702390296414653,14,7996,139,35,0.14285714285714285,0.4285714285714286,0.2142857142857143,1.0,0.2857142857142857,0.5180473297171589,0.9979227761485825,24,0.14285714285714285,0.4285714285714286,0.2142857142857143,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,3.850646600010805,0.15600046779299506,0.12468623140923674,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9914503969996111,0.5405279009915531,0.2074468085106383,0.7959183673469388,0.3291139240506329,0.46938775510204084,0.5300591620207052,39,7986,149,10,0.18611111111111112,0.5183673469387755,0.27388750301762294,1.0,0.3979591836734694,0.6615922219795761,0.9999152153530034,24,0.18611111111111112,0.5183673469387755,0.27388750301762294,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,3.4565465999767184,0.15682966639620388,0.12468634068506798,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9913324887422701,0.5395545247484674,0.20212765957446807,0.7755102040816326,0.3206751054852321,0.46938775510204084,0.5308886884514078,38,7985,150,11,0.20679012345679013,0.5102040816326531,0.2942985153298779,1.0,0.3877551020408163,0.6615324270501862,0.9998990065234306,24,0.20679012345679013,0.5102040816326531,0.2942985153298779,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,2.6630101000191644,0.19725320387522785,0.1266515861551688,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9895914604317448,0.5186793274397783,0.17261904761904762,0.5918367346938775,0.2672811059907834,0.46938775510204084,0.5772079623407342,29,7996,139,20,0.09764309764309764,0.6734693877551021,0.17055783282837284,1.0,0.5918367346938775,0.608352025438719,0.9990025335647456,24,0.09764309764309764,0.6734693877551021,0.17055783282837284,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,2.1457685999921523,0.16324000100880995,0.12327911875633864,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.991257228152478,0.5415451429111436,0.19786096256684493,0.7551020408163265,0.3135593220338983,0.46938775510204084,0.5330773572778259,37,7985,150,12,0.18571428571428572,0.5020408163265306,0.27113183552352693,1.0,0.37755102040816324,0.6597655657837649,0.9998803040277696,24,0.18571428571428572,0.5020408163265306,0.27113183552352693,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,1.6149735000217333,0.15636291011926154,0.1257554057547785,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9912898410747212,0.5381752352294932,0.1989247311827957,0.7551020408163265,0.3148936170212766,0.46938775510204084,0.533629127383597,37,7986,149,12,0.20679012345679013,0.5020408163265306,0.29292480494783796,1.0,0.37755102040816324,0.6593802883149917,0.9998765635286374,24,0.20679012345679013,0.5020408163265306,0.29292480494783796,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,3.011332400026731,0.15027894244739307,0.1273098270519771,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.9930760257391217,0.5443035010784152,0.24043715846994534,0.8979591836734694,0.3793103448275862,0.46938775510204084,0.5322084236033243,44,7996,139,5,0.18823529411764706,0.5591836734693878,0.2816575650497912,1.0,0.4489795918367347,0.6791046370633891,0.9999688291738983,24,0.18823529411764706,0.5591836734693878,0.2816575650497912,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,1.260026999982074,0.15721077095119215,0.12660063238277533,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.9923911543720132,0.5413222297673878,0.22346368715083798,0.8163265306122449,0.3508771929824561,0.46938775510204084,0.5370126680995182,40,7996,139,9,0.18571428571428572,0.526530612244898,0.2745804338927548,1.0,0.40816326530612246,0.6754052736774849,0.9999326710156203,24,0.18571428571428572,0.526530612244898,0.2745804338927548,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,2.8161635999567807,0.188344787984743,0.13354195631867194,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9003800659784504,0.03790159091659127,0.0,0.0,0.0,0.0,0.5889706569407588,0,7976,159,49,0.0,0.0,0.0,0.0,0.0,0.5153128976926907,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,2.9496723000193015,0.18479407633580158,0.1325960660124548,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.8960826863013183,0.03727868046859104,0.0,0.0,0.0,0.0,0.582582274373166,0,7975,160,49,0.0,0.0,0.0,0.0,0.0,0.5111585868768328,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,2.6046330999815837,0.17781549578058228,0.13791899872507316,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9026228315542566,0.03790357270648421,0.0,0.0,0.0,0.0,0.5915724919558017,0,7972,163,49,0.0,0.0,0.0,0.0,0.0,0.5043407306790445,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,1.929601600044407,0.19339238190981406,0.1341973987942238,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.8900518043726403,0.03339753838401235,0.0,0.0,0.0,0.0,0.5959845782924855,0,7977,158,49,0.0,0.0,0.0,0.0,0.0,0.507967847111375,0.9514907135874878,24,0.0,0.0,0.0,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,1.9349556000088342,0.18458228837743945,0.13519718044022963,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.8993665567025826,0.03765221902456116,0.0,0.0,0.0,0.0,0.5901738296981283,0,7974,161,49,0.0,0.0,0.0,0.0,0.0,0.5151647966339411,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,3.0195920999976806,0.17265278526646613,0.13600130279687045,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.8968879746120944,0.03908346169213211,0.0,0.0,0.0,0.0,0.5806566936570775,0,7973,162,49,0.0,0.0,0.0,0.0,0.0,0.5167441288633046,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,1.040151999972295,0.17370109686073926,0.1336748685051084,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.9043939641006986,0.039121421237634596,0.0,0.0,0.0,0.0,0.5747257023760645,0,7977,158,49,0.0,0.0,0.0,0.0,0.0,0.5219280132892832,0.951735092864125,24,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,2.7546060999738984,0.2129146217761747,0.14425474512766273,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9916435658467444,0.37732838486041215,0.2185792349726776,0.8163265306122449,0.3448275862068966,0.42857142857142855,0.645678857159163,40,7992,143,9,0.16922094508301408,0.526530612244898,0.2561259313925654,1.0,0.40816326530612246,0.659279869023391,0.9998990065234304,24,0.16922094508301408,0.526530612244898,0.2561259313925654,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,3.1201643000240438,0.20773746998927312,0.1396446884500688,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9918994518520378,0.3388681170120871,0.22988505747126436,0.8163265306122449,0.35874439461883406,0.46938775510204084,0.6266715353394795,40,8001,134,9,0.17324670997834415,0.526530612244898,0.2607106385914319,1.0,0.40816326530612246,0.6464685087808002,0.9998990065234304,24,0.17324670997834415,0.526530612244898,0.2607106385914319,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,3.2079439999652095,0.21765668150187584,0.13842418252619626,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9919395908332602,0.4012883468680925,0.21621621621621623,0.8163265306122449,0.3418803418803419,0.42857142857142855,0.6329292290804647,40,7990,145,9,0.16666666666666666,0.526530612244898,0.253189401373896,1.0,0.40816326530612246,0.6602606271961111,0.9998990065234304,24,0.16666666666666666,0.526530612244898,0.253189401373896,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,2.6104700000141747,0.21733111171688443,0.14237408656069395,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9866851473226045,0.2295303789403907,0.21787709497206703,0.7959183673469388,0.34210526315789475,0.2653061224489796,0.6444533713989663,39,7995,140,10,0.18516522988505746,0.5183673469387755,0.2728618748378452,1.0,0.3979591836734694,0.6578488753092285,0.9998753166955932,24,0.18516522988505746,0.5183673469387755,0.2728618748378452,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7249546999810264,0.2028066149790557,0.14057218868858737,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9934523286880824,0.43207270919882673,0.24157303370786518,0.8775510204081632,0.3788546255506608,0.4489795918367347,0.6245231810448179,43,8000,135,6,0.16928591122139508,0.5510204081632653,0.2590008983322266,1.0,0.4387755102040816,0.6737852427866926,0.9999551140104136,24,0.16928591122139508,0.5510204081632653,0.2590008983322266,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,2.8451154000358656,0.19622677818960765,0.13897165560682562,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.9948446495992372,0.4654464429875464,0.2568306010928962,0.9591836734693877,0.4051724137931034,0.46938775510204084,0.6131417450100844,47,7999,136,2,0.17308157831033646,0.5836734693877551,0.2669902912621359,1.0,0.47959183673469385,0.685438467167711,0.9999950126678238,24,0.17308157831033646,0.5836734693877551,0.2669902912621359,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,1.585222999972757,0.2005206189167647,0.1422290082540807,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.9935551848274651,0.3832173138810565,0.24431818181818182,0.8775510204081632,0.38222222222222224,0.46938775510204084,0.6272076436790068,43,8002,133,6,0.19326923076923075,0.5510204081632653,0.286166258008384,1.0,0.4387755102040816,0.6745503282458011,0.9999551140104136,24,0.19326923076923075,0.5510204081632653,0.286166258008384,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
