dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,5.523472699976992,0.2713819988480633,0.15215867340586475,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.948740012292563,0.13605211070307296,0.14285714285714285,0.40816326530612246,0.21164021164021163,0.20408163265306123,0.7278580190656576,20,8015,120,29,0.1392857142857143,0.308843537414966,0.1919869883437246,1.0,0.13605442176870747,0.6228337522692362,0.9992506533405152,24,0.1392857142857143,0.308843537414966,0.1919869883437246,,,,,,,,,,,,1.0,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,5.628825399966445,0.2685901978520326,0.15238720857211607,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9498864819437303,0.13623962197910078,0.14184397163120568,0.40816326530612246,0.21052631578947367,0.20408163265306123,0.7257518235683809,20,8014,121,29,0.13265306122448978,0.308843537414966,0.18559164806138168,1.0,0.13605442176870747,0.6204620848152077,0.9992506533405152,24,0.13265306122448978,0.308843537414966,0.18559164806138168,,,,,,,,,,,,2.0,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,5.6119069000124,0.27542220402261125,0.15804848934916577,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9641057160417947,0.12434118521503637,0.1518987341772152,0.4897959183673469,0.2318840579710145,0.10204081632653061,0.7495676720701085,24,8001,134,25,0.17647058823529413,0.33061224489795915,0.23011363636363635,1.0,0.16326530612244897,0.5893987341772152,0.9992805773335728,24,0.17647058823529413,0.33061224489795915,0.23011363636363635,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,5.67253730003722,0.29707908484744083,0.15911176595803617,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.905585431434857,0.0025380710659898475,0.0,0.0,0.0,0.0,0.7744143827215493,0,8085,97,2,0.0,0.0,0.0,0.0,0.0,0.5829793612883071,0.9956011730205279,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,5.640431899984833,0.29396907914351644,0.15928077172994085,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.905585431434857,0.0025380710659898475,0.0,0.0,0.0,0.0,0.771811394333339,0,8084,98,2,0.0,0.0,0.0,0.0,0.0,0.5816127037325194,0.9956011730205279,24,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,5.481104700011201,0.2786534773758602,0.15793708358541864,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.898741139085798,0.002369668246445498,0.0,0.0,0.0,0.0,0.7524647281321162,0,8039,143,2,0.0,0.0,0.0,0.0,0.0,0.517112103439083,0.9956011730205279,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
248_UCR_Anomaly_weallwalk_2000_4702_4707,248,weallwalk,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8432,6,2000,4702,4707,zscore,sigma,3.0,range,datasets\normalized\zscore,4.70239379996201,0.47263438584775475,0.23911813012179883,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6855566104913363,0.0022480329711502436,0.0,0.0,0.0,0.0,1.1899887762131511,0,8426,0,6,0.0,0.0,0.0,0.0,0.0,,0.0,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
248_UCR_Anomaly_weallwalk_2000_4702_4707,248,weallwalk,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8432,6,2000,4702,4707,zscore,sigma,3.0,range,datasets\normalized\zscore,7.034233100013807,0.5314713792267206,0.24347738041930794,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.8098544188622517,0.0027497032922093275,0.0,0.0,0.0,0.0,1.2619035204846445,0,8426,0,6,0.0,0.0,0.0,0.0,0.0,,0.0,24,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
248_UCR_Anomaly_weallwalk_2000_4702_4707,248,weallwalk,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8432,6,2000,4702,4707,zscore,sigma,3.0,range,datasets\normalized\zscore,4.803883499989752,0.4727844431489709,0.23918787302880062,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.683420365535248,0.002232973576479345,0.0,0.0,0.0,0.0,1.1903480622353728,0,8426,0,6,0.0,0.0,0.0,0.0,0.0,,0.0,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,7.930590100004338,0.366136950178632,0.1553306327967825,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9704338822920375,0.14251123851028835,0.0,0.0,0.0,0.12903225806451613,0.8321288485689795,0,9956,14,31,0.0,0.0,0.0,0.0,0.0,0.6163669347350978,0.6377362263773623,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,8.530839100014418,0.36479741089032874,0.15682994086010058,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9704338822920373,0.14251123851028835,0.0,0.0,0.0,0.12903225806451613,0.8352872334706305,0,9956,14,31,0.0,0.0,0.0,0.0,0.0,0.6163669347350978,0.6377362263773623,26,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,8.645415399980266,0.36408373905781666,0.15044917417009898,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8981978192642444,0.10846250613474552,0.2,0.1935483870967742,0.19672131147540983,0.1935483870967742,0.8154312615681136,6,9946,24,25,0.3333333333333333,0.2774193548387097,0.3028169014084507,1.0,0.0967741935483871,0.8094857180948571,0.99917911434663,26,0.3333333333333333,0.2774193548387097,0.3028169014084507,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,7.43443640001351,0.36462957650127803,0.1526437113130985,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6454542408096244,0.008782840944402374,0.0,0.0,0.0,0.0,0.8225607104405736,0,9925,22,51,0.0,0.0,0.0,0.0,0.0,0.5940915455818436,0.674634926985397,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,7.6728047000360675,0.36328963527088703,0.15415650418072022,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6455114065330566,0.008784104637639227,0.0,0.0,0.0,0.0,0.8257591478130477,0,9929,18,51,0.0,0.0,0.0,0.0,0.0,0.5912182436487298,0.6396279255851169,26,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,7.456108600017615,0.3639331103523163,0.14936777273116078,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.7305050098857278,0.011909566085730171,0.0,0.0,0.0,0.0,0.8120364285457986,0,9923,24,51,0.0,0.0,0.0,0.0,0.0,0.7621190904847636,0.9760952190438088,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,7.412708499992732,0.3312210542605993,0.14082570648084514,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.8246744731401772,0.18508399745904078,0.16129032258064516,0.19230769230769232,0.17543859649122806,0.19230769230769232,0.7536981737031347,5,9946,26,21,0.14285714285714285,0.35384615384615387,0.20353982300884957,1.0,0.19230769230769232,0.837786912221154,0.9983035068552172,26,0.14285714285714285,0.35384615384615387,0.20353982300884957,,,,,,,,,,,,1.0,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,7.396089599991683,0.32999976744126214,0.14217844587731573,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.8247747539263783,0.1850845081837088,0.16666666666666666,0.19230769230769232,0.17857142857142858,0.19230769230769232,0.7565351050732093,5,9947,25,21,0.14285714285714285,0.35384615384615387,0.20353982300884957,1.0,0.19230769230769232,0.8425851837034074,0.9983035068552172,26,0.14285714285714285,0.35384615384615387,0.20353982300884957,,,,,,,,,,,,2.0,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,7.2599664000445046,0.33606256689315467,0.14032125695560185,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8115839735875837,0.16808334137909428,0.14634146341463414,0.23076923076923078,0.1791044776119403,0.19230769230769232,0.7570263377599602,6,9937,35,20,0.10714285714285714,0.38461538461538464,0.16759776536312848,1.0,0.23076923076923078,0.8277435974999877,0.99846123070768,26,0.10714285714285714,0.38461538461538464,0.16759776536312848,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,7.534147300000768,0.3288984183645034,0.1413509785370272,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9786229762841097,0.2520816738531384,0.2833333333333333,0.3333333333333333,0.3063063063063063,0.3333333333333333,0.752951353975585,17,9904,43,34,0.28205128205128205,0.2888888888888889,0.2854291417165669,1.0,0.1111111111111111,0.8199706607988264,0.9995253952751334,26,0.28205128205128205,0.2888888888888889,0.2854291417165669,,,,,,,,,,,,1.0,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,7.502479300019331,0.327697215085554,0.14268128129345228,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9786229762841097,0.25208167385313834,0.2982456140350877,0.3333333333333333,0.3148148148148148,0.3333333333333333,0.7557410589659108,17,9907,40,34,0.28205128205128205,0.2888888888888889,0.2854291417165669,1.0,0.1111111111111111,0.814310230467146,0.9995253952751334,26,0.28205128205128205,0.2888888888888889,0.2854291417165669,,,,,,,,,,,,2.0,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,7.781743599975016,0.3349011682429619,0.1419513172716376,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9835461278107301,0.2574160485828304,0.3148148148148148,0.3333333333333333,0.3238095238095238,0.3333333333333333,0.7607551200578747,17,9910,37,34,0.25384615384615383,0.2888888888888889,0.2702362204724409,1.0,0.1111111111111111,0.8086283923451356,0.9995253952751334,26,0.25384615384615383,0.2888888888888889,0.2702362204724409,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
