dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993,97,GP711MarkerLFM5z,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5406244000187144,0.11343703263577877,0.09847060015457315,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9940132828014635,0.22908375631756128,0.24864864864864866,1.0,0.39826839826839827,0.021739130434782608,0.4088488330994982,46,11815,139,0,0.0425925925925926,1.0,0.08170515097690943,1.0,1.0,0.985940990990991,1.0,218,0.0425925925925926,1.0,0.08170515097690943,10.0,auto,30.0,minkowski,2.0,,,,,
097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993,97,GP711MarkerLFM5z,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,7.290012500016019,0.05757121810430515,0.12411874299548499,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9949971266667151,0.2542454250750569,0.21495327102803738,1.0,0.35384615384615387,0.15217391304347827,0.42992744709076014,46,11786,168,0,0.21495327102803738,1.0,0.35384615384615387,1.0,1.0,0.9914953271028037,1.0,218,0.21495327102803738,1.0,0.35384615384615387,50.0,auto,30.0,manhattan,1.0,,,,,
131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,131,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5102992000174709,0.0581220858690403,0.07047286843658927,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.31815848996176865,0.0060874040463344105,0.0,0.0,0.0,0.0,0.2695406911788081,0,11818,77,105,0.0,0.0,0.0,0.0,0.0,0.9780259740259741,0.9855420634920636,218,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,131,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5780108000035398,0.09060239503262221,0.0784938192604301,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.2769679136892252,0.005841686641495122,0.0,0.0,0.0,0.0,0.3260838528139125,0,11728,167,105,0.0,0.0,0.0,0.0,0.0,0.5676277445109781,0.9805611111111111,218,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,131,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,6.883659700048156,0.03457034316512174,0.0875160966876443,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9851878540403131,0.2148663069343995,0.27049180327868855,0.6285714285714286,0.37822349570200575,0.0,0.29711863322805465,66,11717,178,39,0.6226207386363636,0.32571428571428573,0.4276895062369006,1.0,0.15714285714285714,0.9881953551912568,0.9996250000000001,218,0.6226207386363636,0.32571428571428573,0.4276895062369006,50.0,auto,30.0,manhattan,1.0,,,,,
127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212,127,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,0.49124010000377893,0.1350057234807025,0.14059649839431884,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9930796040708211,0.19854893514022945,0.19911504424778761,1.0,0.33210332103321033,0.0,0.556795218663659,45,11774,181,0,0.19911504424778761,1.0,0.33210332103321033,1.0,1.0,0.9909476401179942,1.0,218,0.19911504424778761,1.0,0.33210332103321033,20.0,auto,30.0,minkowski,2.0,,,,,
127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212,127,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6689546999987215,0.17224867565504107,0.14075633766265727,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.24682931362981553,0.0025296195466030214,0.0,0.0,0.0,0.0,0.5945176886430129,0,11744,211,45,0.0,0.0,0.0,0.0,0.0,0.8098696682464455,0.9844731481481482,218,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212,127,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,6.859350699989591,0.09152736477277042,0.13331652650627493,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.994079650541382,0.22861358193109316,0.20833333333333334,1.0,0.3448275862068966,0.0,0.4914769442915952,45,11784,171,0,0.20833333333333334,1.0,0.3448275862068966,1.0,1.0,0.9913858024691358,1.0,218,0.20833333333333334,1.0,0.3448275862068966,50.0,auto,30.0,manhattan,1.0,,,,,
128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,128,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,0.47903430002043024,0.0567214546179229,0.05819534619015401,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.2893370242851094,0.012193663084164917,0.0,0.0,0.0,0.0,0.23130749318838495,0,11738,48,214,0.0,0.0,0.0,0.0,0.0,0.9262743055555557,0.9794197819314643,218,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,128,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5509224999696016,0.10191413510818263,0.09102854651316726,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.2515930511568453,0.011628837594853812,0.0,0.0,0.0,0.0,0.3749997746476844,0,11546,240,214,0.0,0.0,0.0,0.0,0.0,0.6167159722222223,0.9778335280373831,218,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,128,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,6.95422569999937,0.02984064691227501,0.09644811084923278,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8311338020239443,0.3520605679956562,0.6237623762376238,0.5887850467289719,0.6057692307692307,0.5981308411214953,0.3191849794599734,126,11710,76,88,0.6237623762376238,0.6710280373831776,0.646532502429821,1.0,0.5887850467289719,0.9909075907590759,0.9969844236760125,218,0.6237623762376238,0.6710280373831776,0.646532502429821,50.0,auto,30.0,manhattan,1.0,,,,,
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,130,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4760857000364922,0.08218599865267519,0.0774064323679616,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.2731633516970461,0.006849666041226061,0.0,0.0,0.0,0.0,0.31440529575656,0,11814,67,119,0.0,0.0,0.0,0.0,0.0,0.9799925373134329,0.9878802521008403,218,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,130,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5762704000226222,0.1280728397244436,0.10391303535186945,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.247369750021042,0.006635448760846032,0.0,0.0,0.0,0.0,0.43981194578005195,0,11678,203,119,0.0,0.0,0.0,0.0,0.0,0.7706371100164204,0.9832097338935575,218,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,130,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,7.355241899960674,0.04699375229039028,0.12089760773459446,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.998373223542426,0.7552820404137182,0.476,1.0,0.6449864498644986,0.7983193277310925,0.40968657549417364,119,11750,131,0,0.476,1.0,0.6449864498644986,1.0,1.0,0.9919433333333334,1.0,218,0.476,1.0,0.6449864498644986,50.0,auto,30.0,manhattan,1.0,,,,,
129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993,129,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4890863000182435,0.10169634372576421,0.13256300107775779,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9951353376348466,0.26186355704562736,0.2026431718061674,1.0,0.336996336996337,0.13043478260869565,0.4993853469590376,46,11773,181,0,0.2026431718061674,1.0,0.33699633699633696,1.0,1.0,0.9909151982378854,1.0,218,0.2026431718061674,1.0,0.33699633699633696,20.0,auto,30.0,minkowski,2.0,,,,,
129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993,129,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5423897000146098,0.14372908834709108,0.12874058473244349,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9936113798546602,0.2202807889920113,0.17490494296577946,1.0,0.2977346278317152,0.0,0.5299508425444215,46,11737,217,0,0.03836530442035029,1.0,0.07389558232931727,1.0,1.0,0.9670560836501901,1.0,218,0.03836530442035029,1.0,0.07389558232931727,10.0,auto,30.0,minkowski,2.0,,,,,
129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993,129,GP711MarkerLFM5z,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,7.278223100001924,0.06541871758980346,0.122211925354635,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9953353798255632,0.26839570015917863,0.21495327102803738,1.0,0.35384615384615387,0.2391304347826087,0.43205449365370846,46,11786,168,0,0.21495327102803738,1.0,0.35384615384615387,1.0,1.0,0.9914945482866045,1.0,218,0.21495327102803738,1.0,0.35384615384615387,50.0,auto,30.0,manhattan,1.0,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9307046000030823,0.03679139992101828,0.06461964169733456,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9496718511831049,0.06862367743317653,0.043478260869565216,0.12422360248447205,0.0644122383252818,0.024844720496894408,0.23065032501302196,20,24066,440,141,0.08796296296296297,0.2165631469979296,0.12510937785247997,1.0,0.020703933747412008,0.4035295351472924,0.9993426729754616,46,0.08796296296296297,0.2165631469979296,0.12510937785247997,20.0,auto,30.0,minkowski,2.0,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8301494999905117,0.03502621654231744,0.053007256141668346,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.820467341500345,0.03278709384628177,0.03917525773195876,0.11801242236024845,0.058823529411764705,0.037267080745341616,0.19404798496732248,19,24040,466,142,0.09288194444444445,0.2134871339840284,0.12944583193592524,1.0,0.01685891748003549,0.4522145911374561,0.9994510733907322,46,0.09288194444444445,0.2134871339840284,0.12944583193592524,10.0,auto,30.0,minkowski,2.0,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,5.485452199995052,0.03135052727522305,0.06787242932967447,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9592035516210252,0.18822419933712675,0.17539863325740318,0.4782608695652174,0.25666666666666665,0.37888198757763975,0.23496781526424645,77,24144,362,84,0.10810810810810811,0.2956521739130435,0.15832363213038417,1.0,0.11956521739130435,0.4910136041688041,0.999647604224922,46,0.10810810810810811,0.2956521739130435,0.15832363213038417,50.0,auto,30.0,manhattan,1.0,,,,,
102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,102,MesoplodonDensirostris,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.93505999998888,0.054418629794246005,0.059219601855839084,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9842355757216004,0.4964819424393374,0.224609375,0.7142857142857143,0.34175334323922735,0.5900621118012422,0.23207743536176326,115,24109,397,46,0.06666666666666667,0.31428571428571433,0.11,1.0,0.14285714285714288,0.5983331570265942,0.9999177869092083,46,0.06666666666666667,0.31428571428571433,0.11,20.0,auto,30.0,minkowski,2.0,,,,,
102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,102,MesoplodonDensirostris,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8696212999639101,0.07507953632431172,0.05199532897054256,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.934494936719769,0.16126987242283888,0.10869565217391304,0.2795031055900621,0.1565217391304348,0.2422360248447205,0.2310655232359394,45,24137,369,116,0.07865168539325842,0.23194321206743568,0.1174695701299368,1.0,0.03992901508429458,0.5439655241635003,0.9996350141650764,46,0.07865168539325842,0.23194321206743568,0.1174695701299368,10.0,auto,30.0,minkowski,2.0,,,,,
102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,102,MesoplodonDensirostris,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,4.917224400036503,0.034837891042826315,0.058658805275619154,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9772508494560591,0.5980037485842145,0.24074074074074073,0.6459627329192547,0.35075885328836426,0.5652173913043478,0.21081430686968378,104,24178,328,57,0.0851063829787234,0.32919254658385094,0.13524720893141945,1.0,0.16149068322981366,0.6065192531182011,0.9998523185980112,46,0.0851063829787234,0.32919254658385094,0.13524720893141945,50.0,auto,30.0,manhattan,1.0,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9299736999673769,0.034713690143231946,0.04999624717288814,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9681530648090747,0.10944255083120559,0.16054158607350097,0.515527950310559,0.2448377581120944,0.037267080745341616,0.18470243166189637,83,24072,434,78,0.06578947368421052,0.28248447204968946,0.10672348573734947,1.0,0.1031055900621118,0.5059919991148638,0.9996915435337831,45,0.06578947368421052,0.28248447204968946,0.10672348573734947,20.0,auto,30.0,minkowski,2.0,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8674914000439458,0.04095770164428769,0.04741619813881864,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9239382622990542,0.05254710752165914,0.07281553398058252,0.18633540372670807,0.10471204188481675,0.08074534161490683,0.1832062960607436,30,24124,382,131,0.08860759493670886,0.22129547471162378,0.12654576030386058,1.0,0.02661934338952972,0.4743746902921674,0.9995060919522575,45,0.08860759493670886,0.22129547471162378,0.12654576030386058,10.0,auto,30.0,minkowski,2.0,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,5.499956900021061,0.030730096593933384,0.05430350345232701,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9610872327882182,0.4902449174421688,0.18789144050104384,0.5590062111801242,0.28125,0.42857142857142855,0.19364060695091442,90,24117,389,71,0.11320754716981132,0.2745341614906832,0.16030949646376114,1.0,0.09316770186335402,0.5478079924384027,0.9996290968369489,45,0.11320754716981132,0.2745341614906832,0.16030949646376114,50.0,auto,30.0,manhattan,1.0,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,2.44442270003492,0.10586499291051732,0.14520334703900384,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.5332849769652162,0.01632556187751534,0.018722466960352423,0.050445103857566766,0.027309236947791166,0.0,0.5414750340275288,17,28703,891,320,0.06841432225063938,0.21008902077151337,0.10321669975243579,1.0,0.012611275964391691,0.5046082862831208,0.9950185129060937,168,0.06841432225063938,0.21008902077151337,0.10321669975243579,20.0,auto,30.0,minkowski,2.0,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4038869999931194,0.10059702984390563,0.13000679497142154,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.547376874252119,0.034994282844565565,0.08147321428571429,0.2166172106824926,0.11841038118410381,0.07418397626112759,0.4906174147581702,73,28771,823,264,0.07476793248945147,0.23465875370919884,0.11340295222063963,1.0,0.043323442136498524,0.5422067108516254,0.9968001576722405,168,0.07476793248945147,0.23465875370919884,0.11340295222063963,10.0,auto,30.0,minkowski,2.0,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,34.16002529999241,0.11174783565116814,0.1489301505581658,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.5067813890416877,0.03292405371829234,0.03035878564857406,0.09792284866468842,0.046348314606741575,0.07418397626112759,0.5585382873256655,33,28540,1054,304,0.02284815106215578,0.23916913946587537,0.04171154214219701,1.0,0.04896142433234421,0.6916589695705212,0.9954189393270199,168,0.02284815106215578,0.23916913946587537,0.04171154214219701,50.0,auto,30.0,manhattan,1.0,,,,,
212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,212,Italianpowerdemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,25,8913,29480,29504,zscore,sigma,3.0,range,datasets\normalized\zscore,2.478042999980971,0.10038365291629751,0.13525141834849602,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.8947248043870795,0.004087851374955408,0.0,0.0,0.0,0.0,0.5061379079617856,0,28891,1015,25,0.0,0.0,0.0,0.0,0.0,0.397607617388631,0.8862717583776017,168,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,212,Italianpowerdemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,25,8913,29480,29504,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4534906999906525,0.10087766526869707,0.11905908198906602,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9499030294924096,0.008450550823797929,0.0,0.0,0.0,0.0,0.45805491123589515,0,29017,889,25,0.0,0.0,0.0,0.0,0.0,0.4257658193146825,0.8863385787310816,168,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,212,Italianpowerdemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,25,8913,29480,29504,zscore,sigma,3.0,range,datasets\normalized\zscore,33.9329322000267,0.12178629459839738,0.1659928666787868,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.1305664415167525,0.000488515192973992,0.0,0.0,0.0,0.0,0.6197648946347578,0,28762,1144,25,0.0,0.0,0.0,0.0,0.0,0.5853130031239683,0.8840666867127728,168,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
