dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085,50,TkeepForthMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,98,1,11308,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1100476999999955,0.2058989684131737,0.1031451948312632,"{""subsequence_multiplier"": 2}",,,,,,,0.9744251670338072,0.1471749329926964,0.0,0.0,0.0,0.0,0.5153345529069634,0.0,11110.0,100.0,98.0,0.0,0.0,0.0,0.0,0.0,0.8625751680226388,0.8714184648036788,98,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085,50,TkeepForthMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,98,1,11308,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1040820000052917,0.2120905334986993,0.1053687743194352,"{""subsequence_multiplier"": 1}",,,,,,,0.9763540206448325,0.1691802962628615,0.2073170731707317,0.3469387755102041,0.2595419847328244,0.1224489795918367,0.5281968564570051,34.0,11080.0,130.0,64.0,0.2307692307692307,0.2925170068027211,0.258,1.0,0.1156462585034013,0.7845797169282269,0.998697869667853,98,0.2307692307692307,0.2925170068027211,0.258,,,,,,,,,,1.0,,,,,,,,,,,,,,
050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085,50,TkeepForthMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,98,1,11308,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1087858999962918,0.2168359316864747,0.1277327930002617,"{""subsequence_multiplier"": 4}",,,,,,,0.952963826029966,0.0790294926059784,0.0,0.0,0.0,0.0,0.60003431068726,0.0,10943.0,267.0,98.0,0.0,0.0,0.0,0.0,0.0,0.8642553944110364,0.8878669968164132,98,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340,51,TkeepSecondMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1138650999928359,0.0435086721111592,0.0859640401501494,"{""subsequence_multiplier"": 2}",,,,,,,0.9988813155728864,0.8003427944604415,0.088,1.0,0.1617647058823529,0.7272727272727273,0.3014007925616075,11.0,11263.0,114.0,0.0,0.088,1.0,0.1617647058823529,1.0,1.0,0.9929301018616088,1.0,98,0.088,1.0,0.1617647058823529,,,,,,,,,,2.0,,,,,,,,,,,,,,
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340,51,TkeepSecondMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1030829999945126,0.037259582999472,0.0484605066536814,"{""subsequence_multiplier"": 1}",,,,,,,0.994214803391212,0.0794743046907296,0.1134020618556701,1.0,0.2037037037037037,0.0,0.1826411029605163,11.0,11291.0,86.0,0.0,0.1134020618556701,1.0,0.2037037037037037,1.0,1.0,0.9957940896367672,1.0,98,0.1134020618556701,1.0,0.2037037037037037,,,,,,,,,,1.0,,,,,,,,,,,,,,
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340,51,TkeepSecondMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1117881000100169,0.0743766166946955,0.1359874910059367,"{""subsequence_multiplier"": 4}",,,,,,,0.9973071667718764,0.509646721683376,0.0364238410596026,1.0,0.0702875399361022,0.4545454545454545,0.4823390897125056,11.0,11086.0,291.0,0.0,0.0364238410596026,1.0,0.0702875399361022,1.0,1.0,0.9861053926870856,1.0,98,0.0364238410596026,1.0,0.0702875399361022,,,,,,,,,,4.0,,,,,,,,,,,,,,
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809,52,TkeepThirdMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1100051999965217,0.0915255001445825,0.1160567726777166,"{""subsequence_multiplier"": 2}",,,,,,,0.9990916390238364,0.7689141003921198,0.3574007220216607,1.0,0.526595744680851,0.8888888888888888,0.4396958181777324,99.0,11031.0,178.0,0.0,0.3574007220216607,1.0,0.5265957446808511,1.0,1.0,0.9893139772615536,1.0,98,0.3574007220216607,1.0,0.5265957446808511,,,,,,,,,,2.0,,,,,,,,,,,,,,
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809,52,TkeepThirdMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1033029000100214,0.0529127934982116,0.0802287043929928,"{""subsequence_multiplier"": 1}",,,,,,,0.9953031970161064,0.4858387976097915,0.5351351351351351,1.0,0.6971830985915493,0.4646464646464646,0.2935989066771903,99.0,11123.0,86.0,0.0,0.5351351351351351,1.0,0.6971830985915494,1.0,1.0,0.9941586439640916,1.0,98,0.5351351351351351,1.0,0.6971830985915494,,,,,,,,,,1.0,,,,,,,,,,,,,,
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809,52,TkeepThirdMARS,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1093092999944929,0.1348519326228832,0.1627782232517252,"{""subsequence_multiplier"": 4}",,,,,,,0.9876695404396358,0.2387477199139263,0.250632911392405,1.0,0.4008097165991903,0.0808080808080808,0.623186602378059,99.0,10913.0,296.0,0.0,0.250632911392405,1.0,0.4008097165991903,1.0,1.0,0.9830831090792672,1.0,98,0.250632911392405,1.0,0.4008097165991903,,,,,,,,,,4.0,,,,,,,,,,,,,,
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995,53,WalkingAceleration,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0597662999934982,0.3861153682637555,0.229586481487174,"{""subsequence_multiplier"": 2}",,,,,,,0.6275376386899545,0.042710696564667,0.0,0.0,0.0,0.0,1.0748748127252776,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995,53,WalkingAceleration,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0491468000109307,0.2531417834589593,0.1812423736838954,"{""subsequence_multiplier"": 1}",,,,,,,0.7346108263676594,0.0645330031089274,0.0,0.0,0.0,0.0,0.7968689045106457,0.0,6354.0,98.0,232.0,0.0,0.0,0.0,0.0,0.0,0.3414520206646393,0.779473369239976,115,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995,53,WalkingAceleration,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0519594000070355,0.4916553038773982,0.2483168746975797,"{""subsequence_multiplier"": 4}",,,,,,,0.3478245184599268,0.0260488151176296,0.0,0.0,0.0,0.0,1.2366059279701376,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,54,WalkingAceleration,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0614785999932792,0.3739168128326431,0.2462940304571235,"{""subsequence_multiplier"": 2}",,,,,,,0.9936669685990338,0.5734186832967947,0.0,0.0,0.0,0.5,1.1127989042040138,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,54,WalkingAceleration,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.058591199980583,0.2856547787982268,0.2018283075264251,"{""subsequence_multiplier"": 1}",,,,,,,0.9888134057971014,0.2654138184151872,0.2982456140350877,0.5666666666666667,0.3908045977011494,0.1833333333333333,0.8911397013775022,34.0,6544.0,80.0,26.0,0.3615773508594539,0.3511111111111111,0.3562673796117056,1.0,0.1888888888888888,0.9487208258527828,0.999538699381608,115,0.3615773508594539,0.3511111111111111,0.3562673796117056,,,,,,,,,,1.0,,,,,,,,,,,,,,
054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,54,WalkingAceleration,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0636288000096101,0.4552140855637492,0.2770656016249503,"{""subsequence_multiplier"": 4}",,,,,,,0.9774431360708536,0.1852463847664482,0.0,0.0,0.0,0.25,1.2864108904386002,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7856565000256523,0.1430922577736803,0.0819842345216021,"{""subsequence_multiplier"": 2}",,,,,,,0.9937376205565678,0.3787789111538131,0.1991341991341991,0.913907284768212,0.3270142180094786,0.4966887417218543,0.3890449613384867,138.0,37795.0,555.0,13.0,0.0439079169006176,0.4437086092715232,0.0799083693775584,1.0,0.304635761589404,0.5850561667163833,0.9999939796867752,40,0.0439079169006176,0.4437086092715232,0.0799083693775584,,,,,,,,,,2.0,,,,,,,,,,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8764740999904461,0.1670141584364011,0.1646544355637782,"{""subsequence_multiplier"": 1}",,,,,,,0.8105988758127045,0.0140490530264627,0.0242214532871972,0.0927152317880794,0.0384087791495198,0.0264900662251655,0.6609774651277357,14.0,37786.0,564.0,137.0,0.0217391304347826,0.2247240618101545,0.0396432882900424,1.0,0.0309050772626931,0.4810339263196238,0.997219905357236,40,0.0217391304347826,0.2247240618101545,0.0396432882900424,,,,,,,,,,1.0,,,,,,,,,,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8016655000392348,0.2318049718969911,0.1121076826961461,"{""subsequence_multiplier"": 4}",,,,,,,0.9984118048300336,0.564388074379581,0.3178947368421053,1.0,0.4824281150159744,0.6423841059602649,0.5681280199854297,151.0,38026.0,324.0,0.0,0.0455917874396135,1.0,0.0872076234478775,1.0,1.0,0.6771455560279364,1.0,40,0.0455917874396135,1.0,0.0872076234478775,,,,,,,,,,4.0,,,,,,,,,,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9313621999463066,0.1408252349864127,0.0785803270567934,"{""subsequence_multiplier"": 2}",,,,,,,0.995505005330984,0.2807141779047812,0.1474452554744525,1.0,0.2569974554707379,0.3069306930693069,0.3765662161567932,101.0,37694.0,584.0,0.0,0.0109425785482123,1.0,0.0216482692101596,1.0,1.0,0.6131096822832894,1.0,40,0.0109425785482123,1.0,0.0216482692101596,,,,,,,,,,2.0,,,,,,,,,,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9098206000053324,0.150188428085067,0.1438783362651513,"{""subsequence_multiplier"": 1}",,,,,,,0.9576340673933637,0.4070857478926447,0.1135029354207436,0.5742574257425742,0.1895424836601307,0.3663366336633663,0.5818234368805211,58.0,37825.0,453.0,43.0,0.0187728937728937,0.4297029702970297,0.0359741464884065,1.0,0.2871287128712871,0.5816550595464364,0.999756338488535,40,0.0187728937728937,0.4297029702970297,0.0359741464884065,,,,,,,,,,1.0,,,,,,,,,,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9443571000010706,0.2384499965529311,0.1155409642870366,"{""subsequence_multiplier"": 4}",,,,,,,0.9925684375742032,0.1412215842719221,0.2196969696969697,0.8613861386138614,0.3501006036217304,0.0,0.5850728894140409,87.0,37969.0,309.0,14.0,0.1038961038961039,0.5445544554455446,0.1744993059686694,1.0,0.4306930693069307,0.5672916072841813,0.999962335012521,40,0.1038961038961039,0.5445544554455446,0.1744993059686694,,,,,,,,,,4.0,,,,,,,,,,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8870698000537232,0.1456439543503517,0.0828854393454105,"{""subsequence_multiplier"": 2}",,,,,,,0.9524024583342844,0.1643402853096986,0.1239388794567062,0.7227722772277227,0.2115942028985507,0.2475247524752475,0.3943002723865833,73.0,37652.0,516.0,28.0,0.0502645502645502,0.3927392739273927,0.0891227655255326,1.0,0.2409240924092409,0.5655008480091406,0.9998614549583732,40,0.0502645502645502,0.3927392739273927,0.0891227655255326,,,,,,,,,,2.0,,,,,,,,,,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.939695600012783,0.1724035122715052,0.1714159714762674,"{""subsequence_multiplier"": 1}",,,,,,,0.8604211500588332,0.0090076987843241,0.0,0.0,0.0,0.0,0.6866514267003075,0.0,37621.0,547.0,101.0,0.0,0.0,0.0,0.0,0.0,0.4928539159169743,0.9938592594528208,40,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8586164000444114,0.2189661247069257,0.105473611611494,"{""subsequence_multiplier"": 4}",,,,,,,0.9835688649036776,0.4343056108333227,0.2352941176470588,0.7920792079207921,0.3628117913832199,0.2673267326732673,0.535386959541408,80.0,37908.0,260.0,21.0,0.047534165181224,0.8336633663366337,0.0899400888986211,1.0,0.7920792079207921,0.6056914058837364,0.999885904083366,40,0.047534165181224,0.8336633663366337,0.0899400888986211,,,,,,,,,,4.0,,,,,,,,,,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7444418999948539,0.1214877859786387,0.0769975392578409,"{""subsequence_multiplier"": 2}",,,,,,,0.9999826533444351,0.9846829191321076,0.1277777777777777,1.0,0.2266009852216748,0.9855072463768116,0.3524804037521616,69.0,37961.0,471.0,0.0,0.0118353344768439,1.0,0.0233937955585692,1.0,1.0,0.5616922407979784,1.0,40,0.0118353344768439,1.0,0.0233937955585692,,,,,,,,,,2.0,,,,,,,,,,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7470623000408523,0.1539209106638907,0.1494574772355391,"{""subsequence_multiplier"": 1}",,,,,,,0.9518358795206892,0.3309804389425614,0.0794979079497908,0.5507246376811594,0.1389396709323583,0.3188405797101449,0.602293342370508,38.0,37992.0,440.0,31.0,0.0093457943925233,0.6405797101449275,0.0184228076025341,1.0,0.5507246376811594,0.5644475734423678,0.9998144222867916,40,0.0093457943925233,0.6405797101449275,0.0184228076025341,,,,,,,,,,1.0,,,,,,,,,,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.770034899993334,0.2041056493852308,0.1010733643188742,"{""subsequence_multiplier"": 4}",,,,,,,0.999766574352291,0.947243488085333,0.1787564766839378,1.0,0.3032967032967033,0.9130434782608696,0.5073257423418536,69.0,38115.0,317.0,0.0,0.0282208588957055,1.0,0.0548926014319809,1.0,1.0,0.7385309822381304,1.0,40,0.0282208588957055,1.0,0.0548926014319809,,,,,,,,,,4.0,,,,,,,,,,,,,,
