dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,147,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,33,1,29950,31,5000,16390,16420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3571476999786682,0.2291972064005294,0.0638497234623513,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8597730000032345,0.0073429575738468,0.0,0.0,0.0,0.0,0.4207463767875833,0.0,29625.0,294.0,31.0,0.0,0.0,0.0,0.0,0.0,0.4855763574210985,0.9857429048414024,33,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,147,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,33,1,29950,31,5000,16390,16420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0907333000213839,0.3337619475364057,0.105717178707802,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8070402991302323,0.0031151110138945,0.0,0.0,0.0,0.0,0.6509134836598119,0.0,29834.0,85.0,31.0,0.0,0.0,0.0,0.0,0.0,0.2524806049297849,0.8923873121869783,33,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,147,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,33,1,29950,31,5000,16390,16420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7269423000398092,0.3648026711979591,0.0933080523641249,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.93712486078002,0.0290000866967321,0.0444444444444444,0.5806451612903226,0.0825688073394495,0.0,0.644726828290334,18.0,29532.0,387.0,13.0,0.0085470085470085,0.6645161290322581,0.0168769457643781,1.0,0.5806451612903226,0.5403444423833962,0.999882600032312,33,0.0085470085470085,0.6645161290322581,0.0168769457643781,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,147,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,33,1,29950,31,5000,16390,16420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7953997000004165,0.3834418239429268,0.0892603813141052,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9498657126930884,0.0436876315234479,0.0578947368421052,0.7096774193548387,0.1070559610705596,0.0,0.6512229678852426,22.0,29561.0,358.0,9.0,0.010752688172043,0.767741935483871,0.0212083407592229,1.0,0.7096774193548387,0.5460331693172832,0.9999299908449568,33,0.010752688172043,0.767741935483871,0.0212083407592229,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,148,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,34,1,30066,131,6000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4406172000453807,0.355544203134623,0.0894334899047447,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9315567954486628,0.2463993989451045,0.1846153846153846,0.732824427480916,0.2949308755760368,0.3206106870229007,0.6238446728488574,96.0,29511.0,424.0,35.0,0.0674157303370786,0.2977099236641221,0.1099365750528541,1.0,0.1221374045801526,0.7246968848021531,0.9999601385856968,34,0.0674157303370786,0.2977099236641221,0.1099365750528541,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,148,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,34,1,30066,131,6000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3636687000398524,0.2311818917603238,0.0710073546712235,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9158856912623662,0.2417173950261328,0.2345013477088948,0.6641221374045801,0.3466135458167331,0.3282442748091603,0.4442039557739945,87.0,29651.0,284.0,44.0,0.075,0.2885496183206107,0.1190551181102362,1.0,0.1106870229007633,0.744643814156923,0.9999465552375106,34,0.075,0.2885496183206107,0.1190551181102362,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,148,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,34,1,30066,131,6000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0963071000296622,0.3383302971710349,0.1070380052126919,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.6379873950812001,0.0759713196209541,0.2967032967032967,0.2061068702290076,0.2432432432432432,0.2061068702290076,0.6594443128091108,27.0,29871.0,64.0,104.0,0.1153846153846153,0.2549618320610687,0.1588710956080545,1.0,0.0687022900763358,0.699188525171363,0.9994354658936092,34,0.1153846153846153,0.2549618320610687,0.1588710956080545,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,148,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,34,1,30066,131,6000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7285172999836504,0.3438884993851971,0.0916572762628834,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9324546695958292,0.2431527927756329,0.1910569105691057,0.7175572519083969,0.3017656500802568,0.3282442748091603,0.6188603281738474,94.0,29537.0,398.0,37.0,0.0612244897959183,0.2956743002544529,0.1014433709696193,1.0,0.1195928753180661,0.726288175498997,0.9999578535364692,34,0.0612244897959183,0.2956743002544529,0.1014433709696193,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,148,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,34,1,30066,131,6000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8181280000135303,0.3661282349052975,0.0893157355002411,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9249480745176892,0.2689019328255053,0.2068230277185501,0.7404580152671756,0.3233333333333333,0.4274809160305343,0.634075441406021,97.0,29563.0,372.0,34.0,0.074074074074074,0.2987277353689567,0.1187117650032863,1.0,0.1234096692111959,0.7393451889850857,0.999960265532876,34,0.074074074074074,0.2987277353689567,0.1187117650032863,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4436913999961689,0.3772612107658715,0.0945382456038298,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8349597498229454,0.3115878555328659,0.1543624161073825,0.5267175572519084,0.2387543252595155,0.4732824427480916,0.6608759475773611,69.0,29317.0,378.0,62.0,0.0199445983379501,0.4106870229007633,0.0380417382764547,1.0,0.2633587786259542,0.6015759413547119,0.999619805047392,33,0.0199445983379501,0.4106870229007633,0.0380417382764547,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3524140999652445,0.2271173455191284,0.0661234844845192,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8331561717152373,0.1933853538612825,0.1976047904191616,0.5038167938931297,0.2838709677419355,0.465648854961832,0.4254877989726861,66.0,29427.0,268.0,65.0,0.0171026156941649,0.4015267175572519,0.0328078163466724,1.0,0.2519083969465648,0.5818807466539462,0.9989515525928244,33,0.0171026156941649,0.4015267175572519,0.0328078163466724,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0909796000341884,0.3333755527526445,0.1067314778324606,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.7455906037076692,0.1455050532111483,0.3464566929133858,0.3358778625954198,0.3410852713178294,0.3435114503816794,0.6535699862500265,44.0,29612.0,83.0,87.0,0.0350877192982456,0.334351145038168,0.0635104763285724,1.0,0.1679389312977099,0.4963543143407617,0.9985384696890824,33,0.0350877192982456,0.334351145038168,0.0635104763285724,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7170169000164606,0.3661616904991638,0.0963882919650124,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.8247164235889302,0.2500597721841724,0.1619718309859155,0.5267175572519084,0.2477558348294434,0.4885496183206106,0.6553265663942012,69.0,29338.0,357.0,62.0,0.0172248803827751,0.4106870229007633,0.0330630430700421,1.0,0.2633587786259542,0.5977328521071668,0.999619805047392,33,0.0172248803827751,0.4106870229007633,0.0330630430700421,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8014667999814264,0.3853291768673408,0.091978659437938,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.8366569024265786,0.3259487364868545,0.1766233766233766,0.5190839694656488,0.2635658914728682,0.4885496183206106,0.661265155181155,68.0,29378.0,317.0,63.0,0.0110461338531513,0.6152671755725191,0.0217026318123645,1.0,0.5190839694656488,0.620516484789267,0.9989841846065962,33,0.0110461338531513,0.6152671755725191,0.0217026318123645,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4455108999973163,0.3465882144848805,0.0880290015236699,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.968908695822426,0.6099371950006809,0.4094650205761317,0.8614718614718615,0.5550906555090656,0.6060606060606061,0.6106752190558902,199.0,29341.0,287.0,32.0,0.0666666666666666,0.3148629148629149,0.1100353000504286,1.0,0.1435786435786435,0.6984494132022703,0.9999804274897212,33,0.0666666666666666,0.3148629148629149,0.1100353000504286,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3486002999707125,0.2282015155007371,0.0684646592868892,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9600259670126012,0.3976265141151852,0.4181818181818181,0.696969696969697,0.5227272727272727,0.5281385281385281,0.4335954933614049,161.0,29404.0,224.0,70.0,0.0654205607476635,0.2796536796536796,0.1060357360596538,1.0,0.0995670995670995,0.679796385000846,0.9999083716555835,33,0.0654205607476635,0.2796536796536796,0.1060357360596538,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0934335999772884,0.3920875646614747,0.0979388288927284,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.895071615302478,0.1137207116710669,0.1276595744680851,0.0519480519480519,0.0738461538461538,0.1861471861471861,0.6859040513396601,12.0,29546.0,82.0,219.0,0.0689655172413793,0.2103896103896104,0.1038794485411991,1.0,0.0129870129870129,0.4783396858853633,0.9984402884031136,33,0.0689655172413793,0.2103896103896104,0.1038794485411991,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7176959999487735,0.3482168448268063,0.0930481736080019,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9690527621876348,0.5435570770919382,0.3919191919191919,0.8398268398268398,0.5344352617079889,0.5844155844155844,0.6273613656508121,194.0,29327.0,301.0,37.0,0.0555555555555555,0.311976911976912,0.0943157527374252,1.0,0.1399711399711399,0.6902017258894583,0.9999631746843644,33,0.0555555555555555,0.311976911976912,0.0943157527374252,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8070277000078931,0.3436557593970685,0.0851534536174204,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9694165808989624,0.601622981384767,0.4067796610169492,0.8311688311688312,0.5462304409672831,0.5714285714285714,0.59911612024933,192.0,29348.0,280.0,39.0,0.0880149812734082,0.2831168831168831,0.1342839543387373,1.0,0.1038961038961039,0.6950571996292179,0.9999773103862324,33,0.0880149812734082,0.2831168831168831,0.1342839543387373,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3252073999901768,0.4028935975996172,0.0889671066944695,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9396813963166836,0.2620764019776392,0.3354838709677419,0.3229813664596273,0.3291139240506329,0.3229813664596273,0.6697949176830259,52.0,24403.0,103.0,109.0,0.1538461538461538,0.2645962732919255,0.1945649691710436,1.0,0.0807453416149068,0.5430202556111927,0.999375910733454,46,0.1538461538461538,0.2645962732919255,0.1945649691710436,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2951702999998815,0.3749212480179473,0.0944790727666284,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.932059482960948,0.2795583630684178,0.5196078431372549,0.3291925465838509,0.403041825095057,0.3602484472049689,0.6583584663178327,53.0,24457.0,49.0,108.0,0.2352941176470588,0.2658385093167702,0.2496354622338874,1.0,0.0822981366459627,0.7043521669421001,0.9993883748927012,46,0.2352941176470588,0.2658385093167702,0.2496354622338874,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.100782599998638,0.4630560943243693,0.1284241628450451,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.3248389417118282,0.0179819388935793,0.12,0.0186335403726708,0.032258064516129,0.0683229813664596,0.8483285828595047,3.0,24484.0,22.0,158.0,0.1666666666666666,0.2149068322981366,0.1877373846988605,1.0,0.0186335403726708,0.350550938500831,0.9938711588671666,46,0.1666666666666666,0.2149068322981366,0.1877373846988605,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5821018000133336,0.3879046885542623,0.0906292984807701,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9439153701996164,0.2594166642694712,0.3293413173652694,0.3416149068322981,0.3353658536585366,0.3354037267080745,0.6597925839965729,55.0,24394.0,112.0,106.0,0.1818181818181818,0.2683229813664596,0.2167586552935273,1.0,0.0854037267080745,0.5365815173075424,0.999401342654342,46,0.1818181818181818,0.2683229813664596,0.2167586552935273,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,151,MesoplodonDensirostris,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6582756999996491,0.4338666549147338,0.0966256151383177,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9462395570003646,0.4594731545292313,0.7157894736842105,0.422360248447205,0.53125,0.5341614906832298,0.7237435003296869,68.0,24479.0,27.0,93.0,0.3333333333333333,0.2675776397515528,0.2968577728776185,1.0,0.084472049689441,0.8061204720562098,0.9996307335447288,46,0.3333333333333333,0.2675776397515528,0.2968577728776185,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.495310400001472,0.4866791343510178,0.0846114930312891,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.6897121459177809,0.6823114717472982,1.0,0.5637982195845698,0.7210626185958254,0.6795252225519288,0.7405136134448853,190.0,29594.0,0.0,147.0,1.0,0.3127596439169139,0.4764918625678119,1.0,0.1409495548961424,1.0,0.9993868687298294,168,1.0,0.3127596439169139,0.4764918625678119,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7263418000075037,0.4255159339470463,0.0764849622831123,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.7242799637186863,0.6835448561546456,1.0,0.6795252225519288,0.8091872791519434,0.6795252225519288,0.6549708207963832,229.0,29594.0,0.0,108.0,1.0,0.743620178041543,0.8529611980939414,1.0,0.6795252225519288,1.0,0.9994216172964384,168,1.0,0.743620178041543,0.8529611980939414,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3781204000115394,0.5829787671024516,0.0878570538187964,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0709494004819727,0.0057650192161927,0.0,0.0,0.0,0.0,0.8465499285588409,0.0,29125.0,469.0,337.0,0.0,0.0,0.0,0.0,0.0,0.565591656830611,0.9316761885670376,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
