dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.092977899999823,0.2973677400777105,0.2168368410361673,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.918899301843446,0.0856957056691665,0.0020325203252032,0.0033222591362126,0.0025220680958385,0.0033222591362126,0.9478782631862126,1.0,29208.0,491.0,300.0,0.0357142857142857,0.2026578073089701,0.0607267297162767,1.0,0.0033222591362126,0.5326589430894308,0.9946622369878184,91,0.0357142857142857,0.2026578073089701,0.0607267297162767,,,,,,,,,,,,1.0,,,,,,,,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.562212999968324,0.2955833479734192,0.2174924716784642,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9190634068352916,0.0857573097757327,0.0020325203252032,0.0033222591362126,0.0025220680958385,0.0033222591362126,0.948060763008812,1.0,29208.0,491.0,300.0,0.0357142857142857,0.2026578073089701,0.0607267297162767,1.0,0.0033222591362126,0.5326589430894308,0.9946622369878184,91,0.0357142857142857,0.2026578073089701,0.0607267297162767,,,,,,,,,,,,2.0,,,,,,,,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,17.65214229997946,0.290637939870275,0.2127373284146237,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9116199534219248,0.0668650843094386,0.0017574692442882,0.0033222591362126,0.0022988505747126,0.0033222591362126,0.9288499251141462,1.0,29131.0,568.0,300.0,0.0344827586206896,0.2026578073089701,0.0589371980676328,1.0,0.0033222591362126,0.5354078793204452,0.9946622369878184,91,0.0344827586206896,0.2026578073089701,0.0589371980676328,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.59123499999987,0.2918043373171497,0.2119240198808248,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6219625875761929,0.0081887355282328,0.0,0.0,0.0,0.0,0.9275763969596242,0.0,29297.0,602.0,101.0,0.0,0.0,0.0,0.0,0.0,0.6135211517165005,0.9793666666666666,91,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.27141180000035,0.2903683424141512,0.2123748828937246,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6264006313002951,0.0082861658156417,0.0,0.0,0.0,0.0,0.9274929910953252,0.0,29295.0,604.0,101.0,0.0,0.0,0.0,0.0,0.0,0.6124345474613686,0.9793666666666666,91,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.462912999966647,0.2887791659228162,0.2091700772804214,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.6259254341100186,0.0082049918404479,0.0,0.0,0.0,0.0,0.9162893977640808,0.0,29294.0,605.0,101.0,0.0,0.0,0.0,0.0,0.0,0.6184374655647382,0.9795,91,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.22245689999545,0.2539147582870285,0.1645777162893106,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.977786269880876,0.0695549715554832,0.1283354510800508,1.0,0.2274774774774774,0.0,0.7476479071549604,101.0,29213.0,686.0,0.0,0.2569974554707379,1.0,0.408906882591093,1.0,1.0,0.7620588733587462,1.0,166,0.2569974554707379,1.0,0.408906882591093,,,,,,,,,,,,1.0,,,,,,,,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.28259550000076,0.2533978325530053,0.1653287100610692,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.977786269880876,0.0695549715554832,0.1283354510800508,1.0,0.2274774774774774,0.0,0.749383962736213,101.0,29213.0,686.0,0.0,0.2569974554707379,1.0,0.408906882591093,1.0,1.0,0.7620588733587462,1.0,166,0.2569974554707379,1.0,0.408906882591093,,,,,,,,,,,,2.0,,,,,,,,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.43869530002121,0.2570016010803996,0.1635771937438868,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9777750108533714,0.0695065850562807,0.1281725888324873,1.0,0.2272215973003374,0.0,0.7477331823120601,101.0,29212.0,687.0,0.0,0.255050505050505,1.0,0.4064386317907444,1.0,1.0,0.7623554991539763,1.0,166,0.255050505050505,1.0,0.4064386317907444,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.222204499994405,0.2564466573117791,0.1539016888182279,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.998153519489211,0.4327429129049082,0.1489675516224188,1.0,0.2593068035943517,0.4653465346534653,0.718151723766463,101.0,29322.0,577.0,0.0,0.0765151515151515,1.0,0.1421534130893736,1.0,1.0,0.6062121927236972,1.0,166,0.0765151515151515,1.0,0.1421534130893736,,,,,,,,,,,,1.0,,,,,,,,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.11579760001041,0.2556927353460607,0.1548194705213337,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.998153519489211,0.4327429129049082,0.1496296296296296,1.0,0.2603092783505155,0.4653465346534653,0.720151146910062,101.0,29325.0,574.0,0.0,0.0765151515151515,1.0,0.1421534130893736,1.0,1.0,0.606646024691358,1.0,166,0.0765151515151515,1.0,0.1421534130893736,,,,,,,,,,,,2.0,,,,,,,,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.83934519998729,0.2602845459469874,0.1520884037387698,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9976955419880597,0.3859795127160816,0.1489675516224188,1.0,0.2593068035943517,0.3267326732673267,0.7165497571632969,101.0,29322.0,577.0,0.0,0.0769817073170731,1.0,0.1429582448690729,1.0,1.0,0.6055093411996066,1.0,166,0.0769817073170731,1.0,0.1429582448690729,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.55378090002341,0.251398106082011,0.1645148462881609,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9818082980179474,0.2160818679065633,0.2283236994219653,0.7860696517412935,0.3538633818589026,0.0,0.744942644946494,158.0,29265.0,534.0,43.0,0.1539961013645224,0.8288557213930348,0.2597350826090732,1.0,0.7860696517412935,0.7672252408477841,0.9996933665008292,166,0.1539961013645224,0.8288557213930348,0.2597350826090732,,,,,,,,,,,,1.0,,,,,,,,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.135407599969767,0.2505851218707453,0.1653710832477741,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9818082980179474,0.2160818679065633,0.2283236994219653,0.7860696517412935,0.3538633818589026,0.0,0.7466983716140677,158.0,29265.0,534.0,43.0,0.1539961013645224,0.8288557213930348,0.2597350826090732,1.0,0.7860696517412935,0.7672252408477841,0.9996933665008292,166,0.1539961013645224,0.8288557213930348,0.2597350826090732,,,,,,,,,,,,2.0,,,,,,,,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.64028049999615,0.2569938526282165,0.1633501815401484,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.981773404196174,0.2165682051013928,0.2286541244573082,0.7860696517412935,0.3542600896860987,0.0,0.7470443972486618,158.0,29266.0,533.0,43.0,0.1549019607843137,0.8288557213930348,0.2610223610491348,1.0,0.7860696517412935,0.7668992764109986,0.9996933665008292,166,0.1549019607843137,0.8288557213930348,0.2610223610491348,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,17,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,166,1,30000,101,5000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.49739209999097,0.2597116680328848,0.1650079291579329,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9924730089651664,0.1740723451698176,0.1177156177156177,1.0,0.2106360792492179,0.0,0.7547354555066838,101.0,29142.0,757.0,0.0,0.0751488095238095,1.0,0.1397923875432526,1.0,1.0,0.6577758352758353,1.0,166,0.0751488095238095,1.0,0.1397923875432526,,,,,,,,,,,,1.0,,,,,,,,,,,,
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,17,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,166,1,30000,101,5000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.309587199997623,0.2585408877824243,0.1661344606337987,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9924730089651662,0.1740723451698176,0.1181286549707602,1.0,0.2112970711297071,0.0,0.7569442696838206,101.0,29145.0,754.0,0.0,0.0751488095238095,1.0,0.1397923875432526,1.0,1.0,0.6588230019493178,1.0,166,0.0751488095238095,1.0,0.1397923875432526,,,,,,,,,,,,2.0,,,,,,,,,,,,
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,17,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,166,1,30000,101,5000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.1927589000552,0.262287113079266,0.1646191541645644,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.993128019447652,0.1847407119088272,0.1179906542056074,1.0,0.2110762800417973,0.0,0.7561445755729592,101.0,29144.0,755.0,0.0,0.0751488095238095,1.0,0.1397923875432526,1.0,1.0,0.6584730529595015,1.0,166,0.0751488095238095,1.0,0.1397923875432526,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,18,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.64928680000594,0.306583941428273,0.164722284385118,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9998814490633317,0.9422359369643838,0.1286624203821656,1.0,0.2279909706546275,0.900990099009901,0.800750794583627,101.0,29215.0,684.0,0.0,0.1018145161290322,1.0,0.1848124428179323,1.0,1.0,0.5832032271762208,1.0,166,0.1018145161290322,1.0,0.1848124428179323,,,,,,,,,,,,1.0,,,,,,,,,,,,
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,18,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,19.42768000002252,0.3047891196083971,0.166351117037039,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9998814490633317,0.9422359369643838,0.1301546391752577,1.0,0.2303306727480045,0.900990099009901,0.8038424707195142,101.0,29224.0,675.0,0.0,0.0814516129032258,1.0,0.1506338553318419,1.0,1.0,0.5830917525773196,1.0,166,0.0814516129032258,1.0,0.1506338553318419,,,,,,,,,,,,2.0,,,,,,,,,,,,
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,18,ECG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,18.86047610000241,0.3133111568826804,0.1627835554734262,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9999069474491512,0.958078112656056,0.1270440251572327,1.0,0.2254464285714285,0.9108910891089108,0.8016618233029591,101.0,29205.0,694.0,0.0,0.0801587301587301,1.0,0.1484202792064658,1.0,1.0,0.591428679245283,1.0,166,0.0801587301587301,1.0,0.1484202792064658,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,19,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,8.84612850000849,0.4105273776689793,0.170107216673997,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9887057948789442,0.1390336236888648,0.198237885462555,1.0,0.3308823529411764,0.0,0.9208490276909704,45.0,11773.0,182.0,0.0,0.1461038961038961,1.0,0.254957507082153,1.0,1.0,0.702966960352423,1.0,218,0.1461038961038961,1.0,0.254957507082153,,,,,,,,,,,,1.0,,,,,,,,,,,,
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,19,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,8.693670999986352,0.4031231897939226,0.17859810197314,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9887057948789444,0.1390336236888648,0.2184466019417475,1.0,0.3585657370517928,0.0,0.9389174957133428,45.0,11794.0,161.0,0.0,0.1595744680851064,1.0,0.2752293577981651,1.0,1.0,0.7084239482200646,1.0,218,0.1595744680851064,1.0,0.2752293577981651,,,,,,,,,,,,2.0,,,,,,,,,,,,
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,19,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,8.591201700008241,0.3886580394773059,0.1714941460437437,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.975495143826386,0.0710284337609759,0.0,0.0,0.0,0.0,0.903140477608537,0.0,11686.0,269.0,45.0,0.0,0.0,0.0,0.0,0.0,0.8190526641883519,0.9939166666666668,218,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,20,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,7.768660200003069,0.1839165595801629,0.1189242904634872,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9949401396556344,0.7348265287045554,0.6426426426426426,1.0,0.7824497257769653,0.5981308411214953,0.5406894309706247,214.0,11667.0,119.0,0.0,0.3440514469453376,1.0,0.5119617224880383,1.0,1.0,0.9915798298298298,1.0,218,0.3440514469453376,1.0,0.5119617224880383,,,,,,,,,,,,1.0,,,,,,,,,,,,
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,20,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,7.719734899990726,0.1815783833198861,0.1211798726676588,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9949401396556344,0.7348265287045554,0.6445783132530121,1.0,0.7838827838827839,0.5981308411214953,0.5451180013228627,214.0,11668.0,118.0,0.0,0.3451612903225806,1.0,0.5131894484412469,1.0,1.0,0.9916435742971887,1.0,218,0.3451612903225806,1.0,0.5131894484412469,,,,,,,,,,,,2.0,,,,,,,,,,,,
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,20,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,7.891122500004712,0.1859982685188667,0.1171810476649362,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9947633101842674,0.7303394254124461,0.6388059701492538,1.0,0.7795992714025501,0.5747663551401869,0.5375414115136755,214.0,11665.0,121.0,0.0,0.3429487179487179,1.0,0.5107398568019093,1.0,1.0,0.9914883084577116,1.0,218,0.3429487179487179,1.0,0.5107398568019093,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,21,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,8.217426800023532,0.5688988343944563,0.1695407817601605,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9904034305417142,0.1534686674682245,0.0,0.0,0.0,0.0,1.0775211796749378,0.0,11954.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,,0.0,218,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,21,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,8.496720499999356,0.5480422455690053,0.1831311823470226,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9904034305417142,0.1534686674682245,0.0,0.0,0.0,0.0,1.097435792610073,0.0,11954.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,,0.0,218,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,21,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,7.989713999995729,0.5062105103029839,0.1638027863579978,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9633977347949748,0.0487315485360767,0.0,0.0,0.0,0.0,0.9976188693769774,0.0,11945.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.3769907407407407,0.9921666666666666,218,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,22,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,6.534494499996072,0.2771825462764011,0.122461651703763,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.995800794857123,0.4904895474612138,0.5534883720930233,1.0,0.7125748502994012,0.5462184873949579,0.6445675013876904,119.0,11785.0,96.0,0.0,0.5534883720930233,1.0,0.7125748502994012,1.0,1.0,0.9936341085271316,1.0,218,0.5534883720930233,1.0,0.7125748502994012,,,,,,,,,,,,1.0,,,,,,,,,,,,
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,22,GP711MarkerLFM5z,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,9.547437999979593,0.2332744079702207,0.1223862534167793,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.995800794857123,0.4904895474612138,0.5409090909090909,1.0,0.7020648967551623,0.5462184873949579,0.6004331682205588,119.0,11780.0,101.0,0.0,0.5409090909090909,1.0,0.7020648967551621,1.0,1.0,0.9933772727272728,1.0,218,0.5409090909090909,1.0,0.7020648967551621,,,,,,,,,,,,2.0,,,,,,,,,,,,
