family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
s20101m,Local Outlier Factor | Search brute,Distance-based,Proximity,range,2,0.9935829305630379,0.22655047559766456,0.03496720579762755,0.03496720579762755,0.48035180209321227,0.9999702351485149,2.0722969500056934
s20101mML,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.9877615484047716,0.24083994708994705,0.0348170089356398,0.0348170089356398,0.6888876788995724,0.9999975247524753,2.0128923000302166
TkeepFirstMARS,Local Outlier Factor | Baseline,Distance-based,Proximity,range,2,0.9718091527655838,0.0565371024734982,0.0330578512396694,0.0330578512396694,0.5084045202758594,0.920480448886551,0.18808074999833474
TkeepFirstMARS,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,2,0.9718091527655838,0.0565371024734982,0.0330578512396694,0.0330578512396694,0.5084045202758594,0.920480448886551,0.18973450000339648
TkeepFirstMARS,Local Outlier Factor | Search brute,Distance-based,Proximity,range,2,0.9718091527655838,0.0565371024734982,0.0330578512396694,0.0330578512396694,0.5084045202758594,0.920480448886551,0.19523684999148821
s20101m,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.9937283472451106,0.2121221064934375,0.03240434919112385,0.03240434919112385,0.49997461633639617,0.9999576732673268,2.01000444998499
s20101mML,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.9998351034381615,0.3059619576119712,0.03207144316191165,0.03207144316191165,0.5694857542751163,1.0,23.02966749999905
s20101mML,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.9998351034381615,0.3059619576119712,0.03207144316191165,0.03207144316191165,0.5694857542751163,1.0,23.044485649996204
qtdbSel1005V,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.5345263246378436,0.10305857345299946,0.031679305756334146,0.031679305756334146,0.48731084778915634,0.9969171852458241,2.7954686999728438
ltstdbs30791AI,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.9994924967452,0.4788274860506,0.031332932246363354,0.031332932246363354,0.8315834369838977,1.0,6.962710499996319
ltstdbs30791AS,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.9985127465829668,0.5157510640609106,0.0310555830928327,0.0310555830928327,0.8519173843328389,1.0,6.513025399995968
ltstdbs30791AS,DAMP | Start x2,Distance-based,Discord,range,2,0.9985999036369821,0.2935910195651428,0.0307331018491359,0.0307331018491359,0.7484330444582474,1.0,50.45088759998907
qtdbSel1005V,OCSVM | Baseline,Density-based,Distribution,range,2,0.5171246042197877,0.13007562729942906,0.029349199599323,0.029349199599323,0.5115041150211077,0.9969668167294604,1.5174837000085972
ltstdbs30791ES,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.9204883446051917,0.467164211564113,0.0289760446069099,0.0289760446069099,0.7263443256013171,0.9999290818634102,1.0686754999915138
qtdbSel100MLII,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.48758083843737055,0.10866521917371424,0.028887059187476652,0.028887059187476652,0.42522071603589656,0.9949695344970908,1.0431854500202462
s20101mML,Isolation Forest | Trees 400,Density-based,Tree,range,2,0.9023909132936903,0.2904059434096402,0.02767592349365225,0.02767592349365225,0.718331699968811,0.9998574257425744,1.8265476500091613
ltstdbs30791AI,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.9994851126151013,0.44788357038928645,0.0273417562249091,0.0273417562249091,0.810715744571,1.0,6.047721550014103
ltstdbs30791AI,OCSVM | Baseline,Density-based,Distribution,range,2,0.9994822212388577,0.45935400267514226,0.0272716890489776,0.0272716890489776,0.8222351891789696,1.0,3.684463350014994
ltstdbs30791AI,DAMP | Start x2,Distance-based,Discord,range,2,0.9952808736262182,0.2548686501372096,0.02693247617762625,0.02693247617762625,0.682955837091727,1.0,49.37023044997477
ltstdbs30791ES,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.9628331453555414,0.4235628496829541,0.0263879088853992,0.0263879088853992,0.7244461738972668,0.9999290818634102,2.9237504999910016
ltstdbs30791ES,Local Outlier Factor | Baseline,Distance-based,Proximity,range,2,0.503182231146136,0.05187120992863825,0.02632827775021515,0.02632827775021515,0.7054770669819299,0.9985354138398914,8.13249829999404
ltstdbs30791ES,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,2,0.503182231146136,0.05187120992863825,0.02632827775021515,0.02632827775021515,0.7054770669819299,0.9985354138398914,9.059155000024475
ltstdbs30791ES,Local Outlier Factor | Search brute,Distance-based,Proximity,range,2,0.503182231146136,0.05187120992863825,0.02632827775021515,0.02632827775021515,0.7054770669819299,0.9985354138398914,8.885280249989592
TkeepFirstMARS,Matrix Profile | Baseline,Distance-based,Discord,range,2,0.9615342405618964,0.0476190476190476,0.02469135802469135,0.02469135802469135,0.7317321399805266,0.9261792039277573,0.11530165000294795
s20101mML,Isolation Forest | Bootstrap on,Density-based,Tree,range,2,0.8999157278067715,0.3070878041408493,0.02437497194978855,0.02437497194978855,0.7276053409186951,0.9998690594059404,0.8246837000187952
s20101mML,Isolation Forest | Baseline,Density-based,Tree,range,2,0.9029676169952894,0.307389460932768,0.02431795747637835,0.02431795747637835,0.7283666858304789,0.9998690594059404,0.9193434999906458
s20101mML,Isolation Forest | Max samples auto,Density-based,Tree,range,2,0.9029676169952894,0.307389460932768,0.02431795747637835,0.02431795747637835,0.7283666858304789,0.9998690594059404,0.9156871500308625
qtdbSel1005V,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.5257235422679257,0.09972307671320704,0.023738986572275,0.023738986572275,0.4842067650681654,0.9957925282069956,1.257484449975891
ltstdbs30791AI,Isolation Forest | Trees 400,Density-based,Tree,range,2,0.9998439991309858,0.37521658415841586,0.02345370727657985,0.02345370727657985,0.7471011762892554,1.0,3.3890773500024807
ltstdbs30791ES,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.974478644206657,0.28232002557110775,0.0234227421843836,0.0234227421843836,0.6834192536705079,0.9999340569877884,7.157451500010211
TkeepSecondMARS,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.9920213828537638,0.0674846625766871,0.02286902286902285,0.02286902286902285,0.7128727475258332,0.9989901650860555,1.8706707999954233
TkeepSecondMARS,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.9920213828537638,0.0674846625766871,0.02286902286902285,0.02286902286902285,0.7128727475258332,0.9989901650860555,1.9016727999987775
qtdbSel1005V,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.5300846549356945,0.09432321605096469,0.0225360294462561,0.0225360294462561,0.4828888381858296,0.9958030571469995,2.331660300027579
ltstdbs30791ES,OCSVM | Baseline,Density-based,Distribution,range,2,0.9752291935457658,0.2652494498369844,0.02225156406524775,0.02225156406524775,0.6758476656231229,0.9999340569877884,3.882817950012395
ltstdbs30791ES,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.976407901912725,0.25979723859550635,0.02200906722348555,0.02200906722348555,0.6750781148885006,0.9999340569877884,6.285140299994964
ltstdbs30791ES,Isolation Forest | Bootstrap on,Density-based,Tree,range,2,0.2047527104708941,0.006423126565102699,0.0201458401511255,0.0201458401511255,0.6703210443738552,0.9966855269109,1.6993376500031445
ltstdbs30791AI,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.9999168173296102,0.40688750113132405,0.01981530419583335,0.01981530419583335,0.743637731546535,1.0,29.824193399981603
s20101mML,Isolation Forest | Seed 7,Density-based,Tree,range,2,0.8742184163527759,0.29025968333011865,0.019722938133683553,0.019722938133683553,0.7007130789703875,0.9998632425742574,0.9372255000052974
TkeepFirstMARS,Matrix Profile | Subseq x1,Distance-based,Discord,range,2,0.9739258669885864,0.0622568093385214,0.01937046004842615,0.01937046004842615,0.6040530917337675,0.9576538663861126,0.1044121500017354
ltstdbs30791AI,Isolation Forest | Bootstrap on,Density-based,Tree,range,2,0.9998919070112048,0.3986600449775113,0.018717723303914448,0.018717723303914448,0.7393419480481161,1.0,1.5890002999803983
ltstdbs30791AI,Isolation Forest | Baseline,Density-based,Tree,range,2,0.9998906614952846,0.4007316111220667,0.01836153496653945,0.01836153496653945,0.7411979889808917,1.0,1.7083267499983776
ltstdbs30791AI,Isolation Forest | Max samples auto,Density-based,Tree,range,2,0.9998906614952846,0.4007316111220667,0.01836153496653945,0.01836153496653945,0.7411979889808917,1.0,1.6958194999897387
ltstdbs30791ES,Isolation Forest | Baseline,Density-based,Tree,range,2,0.21042640771579604,0.00882485242316655,0.017206105864472,0.017206105864472,0.668801992655658,0.9966318860244234,1.6881366999878082
ltstdbs30791ES,Isolation Forest | Max samples auto,Density-based,Tree,range,2,0.21042640771579604,0.00882485242316655,0.017206105864472,0.017206105864472,0.668801992655658,0.9966318860244234,1.6842684000148438
s20101mML,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.8985150375986495,0.2904299583911234,0.01694168693307245,0.01694168693307245,0.7158992966630269,0.9998513613861386,7.007722149981419
ltstdbs30791AI,Isolation Forest | Seed 7,Density-based,Tree,range,2,0.999754633363706,0.3652383092507509,0.0167772032961608,0.0167772032961608,0.7120657988185786,1.0,1.7118707500048913
s20101m,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.9845800001439278,0.34264554742760406,0.0157245908659977,0.0157245908659977,0.7244891230480046,0.9999991336633665,2.21310439996887
s20101m,OCSVM | Baseline,Density-based,Distribution,range,2,0.9834069887852968,0.3359303894101777,0.0150420402593108,0.0150420402593108,0.7230127211658788,0.9999983910891088,1.1317890500358772
s20101m,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.9805696264255364,0.31164808791135534,0.013646047635100751,0.013646047635100751,0.7142649691767068,0.9999899752475245,0.9330162499973085
s20101m,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.9916222868684021,0.29323062600148597,0.01315806534200035,0.01315806534200035,0.6587804915566771,0.9999987623762376,0.31485999998403713
s20101m,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.9816961094089309,0.31200988290901277,0.01311583631294595,0.01311583631294595,0.7132721863083457,0.9999983910891088,1.9798314000072423
s20101mML,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.999955829062442,0.36495061397954054,0.012690415522390051,0.012690415522390051,0.7756498618782843,1.0,0.9408072999794967
ltstdbs30791ES,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.5897537894933806,0.05066407505182175,0.012402770852205,0.012402770852205,0.6698799131885294,0.9984001130710085,135.55711905000499
ltstdbs30791ES,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.5897537894933806,0.05066407505182175,0.012402770852205,0.012402770852205,0.6698799131885294,0.9984001130710085,131.96795704998658
sel840mECG,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.6116585029888532,0.05161475326432685,0.0121239982004819,0.0121239982004819,0.7041170650395263,0.9977433483339371,1.0429408499912824
sel840mECG,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.668520966238024,0.048394363749053704,0.0116987433646481,0.0116987433646481,0.7026978526475987,0.9977506896720164,2.875428550003562
sel840mECG,OCSVM | Baseline,Density-based,Distribution,range,2,0.6783265896325179,0.04510218653194485,0.01153085608531055,0.01153085608531055,0.6982349206897418,0.9977544017173576,3.6275128999841395
sel840mECG,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.7061896559356069,0.044124533067688196,0.0115308488969864,0.0115308488969864,0.6973824126814644,0.9977544017173576,6.721112800005358
sel840mECG,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.6888381716471368,0.04413963125180305,0.01136728047842615,0.01136728047842615,0.6973223515239564,0.9977544017173576,5.697796749998815
s20101mML,OCSVM | Baseline,Density-based,Distribution,range,2,0.9999553327597729,0.3358291873963515,0.0111855584473115,0.0111855584473115,0.7709211609972934,1.0,1.0949941000144463
s20101mML,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.9999568216677804,0.3289911006777278,0.0109206898415959,0.0109206898415959,0.7708223835154729,1.0,2.186457249976229
s20101mML,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.9999571938947823,0.33115110079119364,0.010830971316629051,0.010830971316629051,0.7698398453693303,1.0,1.910522949998267
ltstdbs30791ES,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.39822884155837174,0.043694478846536045,0.00922865114233255,0.00922865114233255,0.7032788165693866,0.9984324287652645,8.735138750023907
TkeepFifthMARS,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.24273245253957754,0.0,0.0,0.0,0.6344333444303154,0.4611787541909299,0.3878263000078732
TkeepFifthMARS,HBOS | Baseline,Density-based,Distribution,range,2,0.24207176640681186,0.0,0.0,0.0,0.6333804519634013,0.4611787541909299,0.3917024500115076
TkeepFifthMARS,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.24207176640681186,0.0,0.0,0.0,0.6333804519634013,0.4611787541909299,0.39971590001368895
TkeepFifthMARS,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.6651833392666429,0.0,0.0,0.0,0.4260551726155699,0.461355214399153,1.1612626499991165
TkeepFifthMARS,Isolation Forest | Seed 7,Density-based,Tree,range,2,0.6535284726208033,0.0,0.0,0.0,0.4207917129971034,0.460652974795,0.46478539999225177
TkeepFifthMARS,PCA | Baseline,Density-based,Encoding,range,2,0.638135620926904,0.0,0.0,0.0,0.0102788071289923,0.0057790718193047,0.0676197499997215
TkeepFifthMARS,PCA | Components 0.95,Density-based,Encoding,range,2,0.6184943984713858,0.0,0.0,0.0,0.0101905770248808,0.0056908417151932,0.02601060000597495
TkeepFifthMARS,PCA | Score comps 2,Density-based,Encoding,range,2,0.6381746717911088,0.0,0.0,0.0,0.0102788071289923,0.0057790718193047,0.0233395000104792
TkeepFifthMARS,PCA | Standardize off,Density-based,Encoding,range,2,0.6379567134792685,0.0,0.0,0.0,0.0102346920769366,0.0057790718193047,0.0578549000056227
TkeepFifthMARS,PCA | Weighted off,Density-based,Encoding,range,2,0.6369759010759877,0.0,0.0,0.0,0.0102788071289923,0.0057790718193047,0.067240500007756
TkeepFifthMARS,PCA | Whiten on,Density-based,Encoding,range,2,0.638135620926904,0.0,0.0,0.0,0.0102788071289923,0.0057790718193047,0.06790530000580469
TkeepFirstMARS,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.32222069798068487,0.0,0.0,0.0,0.5184955286691215,0.2618797124320533,0.3904823500197381
TkeepFirstMARS,HBOS | Baseline,Density-based,Distribution,range,2,0.3273622695346795,0.0,0.0,0.0,0.5184955286691215,0.2618797124320533,0.3918464500020491
TkeepFirstMARS,HBOS | Bins 20,Density-based,Distribution,range,2,0.07998244073748903,0.0,0.0,0.0,0.5713725742061502,0.6216903384183763,0.3898080500221113
TkeepFirstMARS,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.3273622695346795,0.0,0.0,0.0,0.5184955286691215,0.2618797124320533,0.38618149999820156
TkeepFirstMARS,Isolation Forest | Baseline,Density-based,Tree,range,2,0.5232413301141352,0.0,0.0,0.0,0.3706501542096027,0.24101350166578994,0.4616910000040661
TkeepFirstMARS,Isolation Forest | Bootstrap on,Density-based,Tree,range,2,0.559237818261633,0.0,0.0,0.0,0.3830036544397406,0.4889531825355076,0.4338402499997755
TkeepFirstMARS,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.4986857989464442,0.0,0.0,0.0,0.390592598067133,0.4167105032439067,1.176434649998555
TkeepFirstMARS,Isolation Forest | Max samples auto,Density-based,Tree,range,2,0.5232413301141352,0.0,0.0,0.0,0.3706501542096027,0.24101350166578994,0.46596729999873787
TkeepFirstMARS,Isolation Forest | Seed 7,Density-based,Tree,range,2,0.5572239903424057,0.0,0.0,0.0,0.3728728019890566,0.4889531825355076,0.46414919997914694
TkeepFirstMARS,Isolation Forest | Trees 400,Density-based,Tree,range,2,0.5220505926251098,0.0,0.0,0.0,0.3724579320019106,0.2411888479747501,0.912253199989209
TkeepFirstMARS,OCSVM | Baseline,Density-based,Distribution,range,2,0.7950203028972783,0.0,0.0,0.0,0.7940808095989579,0.42109416096791163,0.10489105001033745
TkeepFirstMARS,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.7196553994732222,0.0,0.0,0.0,0.8417499561634226,0.42109416096791163,0.1007875500072259
TkeepFirstMARS,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.7833324187884109,0.0,0.0,0.0,0.6472192158225533,0.8352621427318955,0.030512750003254
TkeepFirstMARS,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.7787889596136962,0.0,0.0,0.0,0.8444415220059618,0.9148693669998247,0.18347360000188923
TkeepFirstMARS,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.8026476075504829,0.0,0.0,0.0,0.8624408206207259,0.8634052253200071,0.18493104998196935
TkeepFirstMARS,PCA | Baseline,Density-based,Encoding,range,2,0.20939146180860405,0.0,0.0,0.0,0.3254427494301244,0.1635104331053831,0.06801040000573261
TkeepFirstMARS,PCA | Components 0.95,Density-based,Encoding,range,2,0.2313268217734855,0.0,0.0,0.0,0.3254427494301244,0.1635104331053831,0.026210600000922547
TkeepFirstMARS,PCA | Score comps 2,Density-based,Encoding,range,2,0.2093283582089552,0.0,0.0,0.0,0.3254427494301244,0.1635104331053831,0.02469130001554725
TkeepFirstMARS,PCA | Standardize off,Density-based,Encoding,range,2,0.2092597673397717,0.0,0.0,0.0,0.3254427494301244,0.1635104331053831,0.060148150005261344
TkeepFirstMARS,PCA | Weighted off,Density-based,Encoding,range,2,0.21682122475856014,0.0,0.0,0.0,0.3254427494301244,0.1635104331053831,0.06843319999461525
TkeepFirstMARS,PCA | Whiten on,Density-based,Encoding,range,2,0.20939146180860405,0.0,0.0,0.0,0.3254427494301244,0.1635104331053831,0.07033854999463071
TkeepForthMARS,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.4885925467421581,0.0,0.0,0.0,,0.0,0.38390354999864934
TkeepForthMARS,HBOS | Baseline,Density-based,Distribution,range,2,0.4892188097362049,0.0,0.0,0.0,,0.0,0.3885228500002995
TkeepForthMARS,HBOS | Bins 20,Density-based,Distribution,range,2,0.5891396165959693,0.0,0.0,0.0,0.703125,0.8885744605588963,0.3863778000086313
TkeepForthMARS,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.4892188097362049,0.0,0.0,0.0,,0.0,0.39304120000451803
TkeepForthMARS,Matrix Profile | Subseq x4,Distance-based,Discord,range,2,0.9316294671302955,0.0,0.0,0.0,0.8644764768305624,0.8892819243013795,0.11131429999659301
TkeepForthMARS,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.511783848240456,0.0,0.0,0.0,0.7120258984273475,0.9309338521400778,0.0306638499750988
TkeepForthMARS,PCA | Baseline,Density-based,Encoding,range,2,0.8543428789892407,0.0,0.0,0.0,,0.0,0.06695384999329684
TkeepForthMARS,PCA | Components 0.95,Density-based,Encoding,range,2,0.8399916255529865,0.0,0.0,0.0,,0.0,0.0248189499980071
TkeepForthMARS,PCA | Score comps 2,Density-based,Encoding,range,2,0.854309654280981,0.0,0.0,0.0,,0.0,0.02269690000684925
TkeepForthMARS,PCA | Standardize off,Density-based,Encoding,range,2,0.8548016530430191,0.0,0.0,0.0,,0.0,0.057876549995853496
TkeepForthMARS,PCA | Weighted off,Density-based,Encoding,range,2,0.855178503158623,0.0,0.0,0.0,,0.0,0.06639804999576876
TkeepForthMARS,PCA | Whiten on,Density-based,Encoding,range,2,0.8543428789892407,0.0,0.0,0.0,,0.0,0.0666180999978678
TkeepForthMARS,SAND | Batch 1000,Distance-based,Clustering,range,2,0.8365562817455261,0.0,0.0,0.0,0.45899929632230513,0.6949946940219314,12.482447650007089
TkeepForthMARS,SAND | Subseq x2,Distance-based,Clustering,range,2,0.9295654390212822,0.0,0.0,0.0,0.6233573398224049,0.8750442164839052,1.3254530999984127
TkeepSecondMARS,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.08755303762774974,0.0,0.0,0.0,,0.0,0.39126385000417935
TkeepSecondMARS,HBOS | Baseline,Density-based,Distribution,range,2,0.11842872781608825,0.0,0.0,0.0,,0.0,0.39932604999921745
TkeepSecondMARS,HBOS | Bins 20,Density-based,Distribution,range,2,0.001318449503384,0.0,0.0,0.0,0.536404902843259,0.7852125043905867,0.3912249999848427
TkeepSecondMARS,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.11842872781608825,0.0,0.0,0.0,,0.0,0.3900314499915112
TkeepSecondMARS,Isolation Forest | Baseline,Density-based,Tree,range,2,0.20829904032857355,0.0,0.0,0.0,0.3182408779982497,0.287715138742536,0.4655835000012303
TkeepSecondMARS,Isolation Forest | Bootstrap on,Density-based,Tree,range,2,0.12239206692929114,0.0,0.0,0.0,0.6321311552475936,0.7848173515981736,0.42839220000314526
TkeepSecondMARS,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.44397388670922994,0.0,0.0,0.0,0.205021576596919,0.2874077976817703,1.1782394999900134
TkeepSecondMARS,Isolation Forest | Max samples auto,Density-based,Tree,range,2,0.20829904032857355,0.0,0.0,0.0,0.3182408779982497,0.287715138742536,0.4661403499922016
TkeepSecondMARS,Isolation Forest | Seed 7,Density-based,Tree,range,2,0.42518797893677035,0.0,0.0,0.0,0.6001712328767123,0.7856515630488232,0.4933135499886703
TkeepSecondMARS,Isolation Forest | Trees 400,Density-based,Tree,range,2,0.2729310331050684,0.0,0.0,0.0,0.6379623478566302,0.7847734457323499,0.9343327999959001
TkeepSecondMARS,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.0019616930489743498,0.0,0.0,0.0,0.4905559970471901,0.9958728486125747,0.02924569998867805
TkeepSecondMARS,PCA | Baseline,Density-based,Encoding,range,2,0.3354854690883521,0.0,0.0,0.0,0.994072708113804,0.9951703547593957,0.06761294999159866
TkeepSecondMARS,PCA | Components 0.95,Density-based,Encoding,range,2,0.2287629747417037,0.0,0.0,0.0,0.9940288022479803,0.9951703547593957,0.02920224999252235
TkeepSecondMARS,PCA | Score comps 2,Density-based,Encoding,range,2,0.3349301221763207,0.0,0.0,0.0,0.994072708113804,0.9951703547593957,0.0240472000004956
TkeepSecondMARS,PCA | Standardize off,Density-based,Encoding,range,2,0.3328365841770078,0.0,0.0,0.0,0.994072708113804,0.9951703547593957,0.059289799988618996
TkeepSecondMARS,PCA | Weighted off,Density-based,Encoding,range,2,0.33447066250089896,0.0,0.0,0.0,0.994072708113804,0.9951703547593957,0.067018999994616
TkeepSecondMARS,PCA | Whiten on,Density-based,Encoding,range,2,0.3354854690883521,0.0,0.0,0.0,0.994072708113804,0.9951703547593957,0.06717954999476206
ltstdbs30791AI,Local Outlier Factor | Baseline,Distance-based,Proximity,range,2,0.3319533016936703,0.0,0.0,0.0,0.7660375661043697,0.9975768618731263,8.45816539999214
ltstdbs30791AI,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,2,0.3319533016936703,0.0,0.0,0.0,0.7660375661043697,0.9975768618731263,10.372973649995402
ltstdbs30791AI,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.42141893266047004,0.0,0.0,0.0,0.854516235764178,0.9976946734708404,133.00532724999357
ltstdbs30791AI,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.26631612510744795,0.0,0.0,0.0,0.7936178818370991,0.9965422650658118,9.389529899985064
ltstdbs30791AI,Local Outlier Factor | Search brute,Distance-based,Proximity,range,2,0.3319533016936703,0.0,0.0,0.0,0.7660375661043697,0.9975768618731263,9.428733850014396
ltstdbs30791AI,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.42141893266047004,0.0,0.0,0.0,0.854516235764178,0.9976946734708404,130.30902695000987
ltstdbs30791AI,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.0010455661323581001,0.0,0.0,0.0,,0.0,1.2234253000060562
ltstdbs30791AS,DAMP | Baseline,Distance-based,Discord,range,2,0.9694233307994236,0.0,0.0,0.0,,0.0,36.84596674999921
ltstdbs30791AS,DAMP | x_lag x8,Distance-based,Discord,range,2,0.9694233307994236,0.0,0.0,0.0,,0.0,35.255721950001316
ltstdbs30791AS,Local Outlier Factor | Baseline,Distance-based,Proximity,range,2,0.26366248103993617,0.0,0.0,0.0,0.6771764927882739,0.9965847580280416,8.163894900033483
ltstdbs30791AS,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,2,0.26366248103993617,0.0,0.0,0.0,0.6771764927882739,0.9965847580280416,7.308479700004682
ltstdbs30791AS,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.2642820224322283,0.0,0.0,0.0,0.7067316141259723,0.9975490728177296,119.10146145001636
ltstdbs30791AS,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.20533711667578636,0.0,0.0,0.0,0.6391466149562068,0.996419312528268,8.027962050022325
ltstdbs30791AS,Local Outlier Factor | Search brute,Distance-based,Proximity,range,2,0.26366248103993617,0.0,0.0,0.0,0.6771764927882739,0.9965847580280416,7.406685750000179
ltstdbs30791AS,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.2642820224322283,0.0,0.0,0.0,0.7067316141259723,0.9975490728177296,118.33914304999053
ltstdbs30791AS,OCSVM | Kernel linear,Density-based,Distribution,range,2,0.08735461000441319,0.0,0.0,0.0,,0.0,1.222429049987113
ltstdbs30791ES,DAMP | Baseline,Distance-based,Discord,range,2,0.9298226381187368,0.0,0.0,0.0,,0.0,34.48971830002847
ltstdbs30791ES,DAMP | x_lag x8,Distance-based,Discord,range,2,0.9297979436200992,0.0,0.0,0.0,,0.0,33.691625150007894
ltstdbs30791ES,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.2752461982501587,0.0,0.0,0.0,0.6753222304011778,0.9914181818181818,29.438523050019285
ltstdbs30791ES,Isolation Forest | Seed 7,Density-based,Tree,range,2,0.26446981864705194,0.0,0.0,0.0,0.6312294976414456,0.9909472862957938,1.8823657000029925
ltstdbs30791ES,PCA | Baseline,Density-based,Encoding,range,2,0.10912099478156215,0.0,0.0,0.0,0.6756910468160321,0.9901433061962912,1.8028310500376394
ltstdbs30791ES,PCA | Components 0.95,Density-based,Encoding,range,2,0.10898889737157019,0.0,0.0,0.0,0.67466850484378,0.9901433061962912,0.4448363999836147
ltstdbs30791ES,PCA | Score comps 2,Density-based,Encoding,range,2,0.10912067702146935,0.0,0.0,0.0,0.6756910468160321,0.9901433061962912,0.2516594000044279
ltstdbs30791ES,PCA | Standardize off,Density-based,Encoding,range,2,0.1089743711959009,0.0,0.0,0.0,0.6760308558558559,0.9901433061962912,1.7078209499886725
ltstdbs30791ES,PCA | Weighted off,Density-based,Encoding,range,2,0.10912834865799464,0.0,0.0,0.0,0.6750673559287428,0.9901433061962912,1.8075831000169273
ltstdbs30791ES,PCA | Whiten on,Density-based,Encoding,range,2,0.10912099478156215,0.0,0.0,0.0,0.6756910468160321,0.9901433061962912,1.8119270000024699
qtdbSel1005V,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.5184600647258258,0.0,0.0,0.0,0.5312295062200647,0.8067831449126412,2.3693684000172652
qtdbSel1005V,HBOS | Baseline,Density-based,Distribution,range,2,0.5294213903443638,0.0,0.0,0.0,0.4945993067975181,0.806755367906447,2.431355800013989
qtdbSel1005V,HBOS | Bins 20,Density-based,Distribution,range,2,0.38312575303314744,0.0,0.0,0.0,0.42461876964192596,0.8045609844170996,2.4223045500111766
qtdbSel1005V,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.5294213903443638,0.0,0.0,0.0,0.4945993067975181,0.806755367906447,2.3913094999734312
