regime_dimension,regime_value,algorithm_display,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_runtime_seconds
variant,distorted,Local Outlier Factor | Neighbors 10,71,0.7098015356384606,0.1818861191940603,0.08822859005224336,0.08822859005224336,1.3980714816909159
variant,distorted,Isolation Forest | Max feat 0.6,71,0.6088516235563984,0.12067685191992611,0.08288280657259442,0.08288280657259442,5.252819528167864
variant,distorted,Isolation Forest | Seed 7,71,0.6148368566937101,0.11430667594267219,0.08192216678559616,0.08192216678559616,0.7333250901412586
variant,distorted,Isolation Forest | Trees 400,71,0.6066556103872804,0.11473117034748492,0.07852332633485729,0.07852332633485729,1.4385462619694651
variant,distorted,Isolation Forest | Bootstrap on,71,0.6073712145060196,0.11811647206331696,0.0751518854191792,0.0751518854191792,0.6678921647917505
variant,distorted,HBOS | Baseline,71,0.5703526767052227,0.07829800020187659,0.07413302053015992,0.07413302053015992,1.0490876070443462
variant,distorted,HBOS | Tol 0.2,71,0.5703526767052227,0.07829800020187659,0.07413302053015992,0.07413302053015992,1.0336364591572087
variant,distorted,HBOS | Alpha 0.05,71,0.5709220069157364,0.07942449284812082,0.07183210943326718,0.07183210943326718,1.0398802816934234
variant,distorted,PCA | Weighted off,71,0.5087164775396646,0.09449638073174704,0.07153810371426868,0.07153810371426868,0.2725326591556642
variant,distorted,Isolation Forest | Baseline,71,0.6017008691655134,0.11396723389892008,0.0715023338479428,0.0715023338479428,0.748043064785544
variant,distorted,Isolation Forest | Max samples auto,71,0.6017008691655134,0.11396723389892008,0.0715023338479428,0.0715023338479428,0.7263006478889098
variant,distorted,PCA | Baseline,71,0.5083052370222912,0.09491860867759698,0.07128975011069,0.07128975011069,0.27448870000080206
variant,distorted,PCA | Whiten on,71,0.5083052370222912,0.09491860867759698,0.07128975011069,0.07128975011069,0.27138476056402583
variant,distorted,PCA | Standardize off,71,0.5080741511584884,0.09499418109612538,0.07116961790167714,0.07116961790167714,0.24501904788833684
variant,distorted,PCA | Score comps 2,71,0.5083168591415475,0.09466843750720287,0.07106270188849836,0.07106270188849836,0.0542838577456562
variant,distorted,PCA | Components 0.95,71,0.5070538722595694,0.0941248556141161,0.07068758186583812,0.07068758186583812,0.08116062112688738
variant,distorted,HBOS | Bins 20,71,0.579593282623583,0.07634955470806204,0.06425577117982444,0.06425577117982444,1.0418896464771152
variant,distorted,OCSVM | Kernel linear,71,0.40142849824802224,0.04560152552813612,0.0480542001580829,0.0480542001580829,0.20941523520946564
variant,noise,SAND | Batch 1000,14,0.8650279811921242,0.23119937942486518,0.21958374794493712,0.21958374794493712,21.292191528569674
variant,noise,SAND | Overlap 64,14,0.8569562180106074,0.22418760324530304,0.21813661592740896,0.21813661592740896,27.400361671436777
variant,noise,SAND | k = 3,14,0.8523178095917886,0.2415574791307917,0.2148982580190977,0.2148982580190977,12.329126907142511
variant,noise,Matrix Profile | Subseq x1,14,0.7638374600084641,0.24350532484257478,0.21427454761411716,0.21427454761411716,0.5765606428592166
variant,noise,SAND | Baseline,14,0.8567864397752906,0.23633694489724547,0.21268503047268422,0.21268503047268422,18.946105000001676
variant,noise,OCSVM | Gamma 0.1,14,0.6944448754034731,0.24379665056822605,0.2117044361033808,0.2117044361033808,0.6701880071507601
variant,noise,SAND | Alpha 0.7,14,0.8513160861317698,0.235929353864532,0.20364775754991019,0.20364775754991019,17.861956578567124
variant,noise,Matrix Profile | Baseline,14,0.8263999166150383,0.23832496946285348,0.2021345643510636,0.2021345643510636,0.6196677071379132
variant,noise,SAND | Subseq x2,14,0.8268940086865845,0.23914166031650713,0.19490739156492598,0.19490739156492598,11.398032178570118
variant,noise,SAND | Init 3000,14,0.8621674123625029,0.2205204392440144,0.19462483025297111,0.19462483025297111,17.0039702714213
variant,noise,Local Outlier Factor | Baseline,14,0.8619660096384364,0.28813008608414103,0.18038107046197296,0.18038107046197296,1.3676558785747537
variant,noise,Local Outlier Factor | Leaf size 60,14,0.8619660096384364,0.28813008608414103,0.18038107046197296,0.18038107046197296,1.3627715571367713
variant,noise,Local Outlier Factor | Search brute,14,0.8619660096384364,0.28813008608414103,0.18038107046197296,0.18038107046197296,1.3668332714254834
variant,noise,PCA | Standardize off,14,0.6980343843250092,0.19454879769577377,0.16914412684079197,0.16914412684079197,0.14997420000353093
variant,noise,PCA | Baseline,14,0.6984123055433645,0.1944406473950689,0.1690359765400871,0.1690359765400871,0.170111321422155
variant,noise,PCA | Whiten on,14,0.6984123055433645,0.1944406473950689,0.1690359765400871,0.1690359765400871,0.1704023999981083
variant,noise,PCA | Score comps 2,14,0.6983444548624992,0.1944406473950689,0.1690359765400871,0.1690359765400871,0.04510701428184148
variant,noise,PCA | Weighted off,14,0.697797412246666,0.19486727735197748,0.16897699808529923,0.16897699808529923,0.16891310000210066
variant,noise,Matrix Profile | Subseq x4,14,0.8098552233568881,0.20725535879105936,0.16436249654004897,0.16436249654004897,0.6082503357153785
variant,noise,PCA | Components 0.95,14,0.6945515519768694,0.19467925458741828,0.1606048664365233,0.1606048664365233,0.0504254928528098
variant,noise,OCSVM | Train frac 0.20,14,0.6901192077081699,0.23533040959547163,0.15969379499300312,0.15969379499300312,1.3375517714302987
variant,noise,OCSVM | Nu 0.10,14,0.7220708839863406,0.23008545987286125,0.15414917306348158,0.15414917306348158,1.1984586785672167
variant,noise,OCSVM | Baseline,14,0.7197087181155445,0.23145722000260702,0.15234270333875952,0.15234270333875952,0.6909638928627828
variant,noise,Local Outlier Factor | Metric manhattan,14,0.8426773166110186,0.24345612931557348,0.14150639449591476,0.14150639449591476,14.844089485721529
variant,noise,Local Outlier Factor | p = 1,14,0.8426773166110186,0.24345612931557348,0.14150639449591476,0.14150639449591476,15.092142214285559
variant,noise,HBOS | Bins 20,14,0.6976744107248526,0.13969535358524363,0.12365503999728686,0.12365503999728686,0.845950128568802
variant,noise,Isolation Forest | Seed 7,14,0.721855488033045,0.1509076359119698,0.12349142116473422,0.12349142116473422,0.7676244928568069
variant,noise,DAMP | x_lag x8,14,0.7274626664579722,0.14380348052625483,0.11841709263085774,0.11841709263085774,17.94188631429071
variant,noise,Isolation Forest | Max feat 0.6,14,0.7185078452117765,0.15712350866306754,0.11619326061316206,0.11619326061316206,4.235576764289623
variant,noise,HBOS | Baseline,14,0.6853701326971148,0.1307739275312041,0.11468750526909684,0.11468750526909684,0.8537294928579026
variant,noise,HBOS | Tol 0.2,14,0.6853701326971148,0.1307739275312041,0.11468750526909684,0.11468750526909684,0.8441000214204125
variant,noise,Local Outlier Factor | Neighbors 10,14,0.7598789225084203,0.22849707686431983,0.11389521710843888,0.11389521710843888,1.3521902999969566
variant,noise,Isolation Forest | Trees 400,14,0.7281007959977007,0.16311370396341315,0.11187211710632843,0.11187211710632843,1.5203211428576782
variant,noise,DAMP | Baseline,14,0.7407791681958701,0.14260371396172747,0.10998265706714813,0.10998265706714813,18.19149723571692
variant,noise,DAMP | Start x2,14,0.706415029276017,0.14224079491703515,0.10984625609140275,0.10984625609140275,19.688091485711215
variant,noise,HBOS | Alpha 0.05,14,0.6902277500054026,0.14003758160334678,0.107931347605388,0.107931347605388,0.850860014281352
variant,noise,Isolation Forest | Baseline,14,0.7171372889100333,0.15771079362599463,0.10228042953035675,0.10228042953035675,0.763658928568475
variant,noise,Isolation Forest | Max samples auto,14,0.7171372889100333,0.15771079362599463,0.10228042953035675,0.10228042953035675,0.762772649996415
variant,noise,Isolation Forest | Bootstrap on,14,0.7063183165741188,0.14787787423181187,0.09279966322314966,0.09279966322314966,0.6996135714289267
variant,noise,OCSVM | Kernel linear,14,0.41500127837768164,0.05783529201850827,0.06301371280006297,0.06301371280006297,0.2089571142901799
variant,raw,SAND | Init 3000,86,0.9131189261322415,0.2623916668923029,0.22329857621509752,0.22329857621509752,29.642327770932923
variant,raw,SAND | Alpha 0.7,87,0.9029066477261669,0.2525832495880788,0.21996600008292586,0.21996600008292586,34.97053110804549
variant,raw,SAND | Subseq x2,86,0.9048501616619649,0.26876931084844374,0.21860415060653782,0.21860415060653782,15.716822627904422
variant,raw,SAND | k = 3,86,0.9062302464114361,0.2644702323859774,0.21710294221646612,0.21710294221646612,24.63669592674502
variant,raw,SAND | Overlap 64,86,0.9157998704965764,0.25588308950008837,0.21342775337084713,0.21342775337084713,52.71220197441932
variant,raw,SAND | Baseline,87,0.9085859084237186,0.2544358264927315,0.21120990082676122,0.21120990082676122,33.19083357471324
variant,raw,Matrix Profile | Subseq x1,86,0.9033219332044427,0.31253851641111835,0.20787459564858518,0.20787459564858518,0.6979939523240996
variant,raw,OCSVM | Gamma 0.1,86,0.7204065208863047,0.26761010041997324,0.1956984030595411,0.1956984030595411,0.7654756081360257
variant,raw,Matrix Profile | Baseline,86,0.9251034705001192,0.29649420677169913,0.19436749525436198,0.19436749525436198,0.7162596988369884
variant,raw,SAND | Batch 1000,86,0.8988745007311926,0.20862196773190883,0.1785708958235956,0.1785708958235956,26.708772355815473
variant,raw,OCSVM | Train frac 0.20,86,0.7417077418765898,0.23283312831190686,0.15390683933688937,0.15390683933688937,1.5765891186019871
variant,raw,OCSVM | Baseline,86,0.747157937172769,0.23256682854420604,0.14824523506834722,0.14824523506834722,0.8338670895352343
variant,raw,OCSVM | Nu 0.10,86,0.7518620589828582,0.22445615492432117,0.1422627801925044,0.1422627801925044,1.3921349604683793
variant,raw,Matrix Profile | Subseq x4,86,0.9174968217693807,0.1897674963980017,0.13748232528755608,0.13748232528755608,0.7360015662764686
variant,raw,DAMP | x_lag x8,86,0.8089044602673288,0.1553058145590432,0.13340683962159794,0.13340683962159794,16.528937910464496
variant,raw,DAMP | Start x2,86,0.8335588136278307,0.1619245400070213,0.13288567108248178,0.13288567108248178,19.5469785755819
variant,raw,DAMP | Baseline,86,0.8105678769641544,0.15047205235661543,0.12641511420345541,0.12641511420345541,17.218735312789864
variant,raw,Local Outlier Factor | Baseline,87,0.8064389784240064,0.21878063400167055,0.11509990399330595,0.11509990399330595,1.8108401816102795
variant,raw,Local Outlier Factor | Leaf size 60,87,0.8064158969684452,0.21878063400167055,0.11509990399330595,0.11509990399330595,1.8179852471284799
variant,raw,Local Outlier Factor | Search brute,87,0.8064336822554088,0.21878052047804522,0.11509968244188033,0.11509968244188033,1.8169808034486026
variant,raw,Isolation Forest | Trees 400,87,0.6500108718368871,0.13415703052541714,0.10721304730322413,0.10721304730322413,1.5951439988516383
variant,raw,Local Outlier Factor | Metric manhattan,87,0.7920203011565301,0.19527997887484613,0.10398258827267647,0.10398258827267647,20.522516452870263
variant,raw,Local Outlier Factor | p = 1,87,0.7920203011565301,0.19527997887484613,0.10398258827267647,0.10398258827267647,20.283361331029827
variant,raw,Isolation Forest | Max feat 0.6,87,0.6510843719751704,0.1320146398133652,0.10032496784726501,0.10032496784726501,5.9036070183886284
variant,raw,Isolation Forest | Seed 7,87,0.6562782425017406,0.13602349523689966,0.09949164412379582,0.09949164412379582,0.8208494321834536
variant,raw,Isolation Forest | Baseline,87,0.6467177682791948,0.13390935373506008,0.09864769894595565,0.09864769894595565,0.8112650034479508
variant,raw,Isolation Forest | Max samples auto,87,0.6467177682791948,0.13390935373506008,0.09864769894595565,0.09864769894595565,0.8214447195404182
variant,raw,Isolation Forest | Bootstrap on,87,0.6465487341284968,0.13369013734948237,0.09802355600869413,0.09802355600869413,0.749043373562979
variant,raw,Local Outlier Factor | Neighbors 10,87,0.726741296226973,0.17355694601954075,0.09267534914763761,0.09267534914763761,1.7685048873566396
variant,raw,HBOS | Bins 20,86,0.5895266452766119,0.08656372808460279,0.07828619008578963,0.07828619008578963,1.0533489930202513
variant,raw,PCA | Weighted off,86,0.5240001474562007,0.09848217512182306,0.07738307552534424,0.07738307552534424,0.27248525581299593
variant,raw,PCA | Components 0.95,86,0.5214636809987893,0.09842417256384282,0.07715638264835246,0.07715638264835246,0.0880674802323229
variant,raw,PCA | Standardize off,86,0.5250358221510015,0.0989829654264918,0.07603134525866462,0.07603134525866462,0.24334416976997214
variant,raw,PCA | Baseline,86,0.5256766873488076,0.09886896681216156,0.07592201957107107,0.07592201957107107,0.27357247441994875
variant,raw,PCA | Whiten on,86,0.5256766873488076,0.09886896681216156,0.07592201957107107,0.07592201957107107,0.27173777209116995
variant,raw,PCA | Score comps 2,86,0.5257988462308174,0.09874535003886252,0.07512319146969203,0.07512319146969203,0.058234144186974604
variant,raw,HBOS | Alpha 0.05,86,0.5768353642154568,0.08009719649698888,0.075078704121096,0.075078704121096,1.0439851813984162
variant,raw,HBOS | Baseline,86,0.5778055152555982,0.08048549624630354,0.07428630370599686,0.07428630370599686,1.055098882558225
variant,raw,HBOS | Tol 0.2,86,0.5778055152555982,0.08048549624630354,0.07428630370599686,0.07428630370599686,1.0469130406986658
variant,raw,OCSVM | Kernel linear,86,0.4257578497330514,0.05222988263283201,0.04966843545733823,0.04966843545733823,0.24235341511429878
